po_id,supplier_id,warehouse_id,sku,qty_ordered,unit_cost,total_cost,po_date,expected_delivery,actual_delivery,status,is_on_time,_ingested_at
PO-00007309,SUP-0007,WH-NOR-04,SKU-00765,1303,188.43,245524.29,2025-07-09,2025-09-05,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007310,SUP-0013,WH-EAS-02,SKU-00042,1084,67.03,72660.52,2025-12-30,2026-01-26,2026-01-26,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007311,SUP-0008,WH-NOR-04,SKU-00030,1726,293.94,507340.44,2025-12-09,2025-12-17,2025-12-26,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007312,SUP-0031,WH-EAS-06,SKU-00896,1561,69.9,109113.9,2025-11-10,2025-12-22,2025-12-22,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007313,SUP-0040,WH-CEN-08,SKU-00989,95,304.93,28968.35,2026-02-14,2026-02-28,2026-03-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007314,SUP-0075,WH-WES-07,SKU-00726,1534,259.04,397367.36,2025-09-03,2025-10-06,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007315,SUP-0013,WH-EAS-02,SKU-00104,813,76.25,61991.25,2026-02-17,2026-04-04,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007316,SUP-0059,WH-CEN-10,SKU-00693,1731,233.43,404067.33,2026-01-29,2026-02-28,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007317,SUP-0056,WH-EAS-02,SKU-00795,447,14.01,6262.47,2025-11-13,2025-12-05,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007318,SUP-0078,WH-EAS-03,SKU-00243,1871,397.54,743797.34,2025-08-27,2025-09-11,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007319,SUP-0030,WH-EAS-02,SKU-00239,75,193.94,14545.5,2025-09-22,2025-10-16,2025-10-26,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007320,SUP-0038,WH-CEN-08,SKU-00610,70,373.36,26135.2,2025-07-27,2025-08-25,2025-08-27,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007321,SUP-0019,WH-WES-07,SKU-00434,494,425.29,210093.26,2025-10-21,2025-10-26,2025-10-27,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007322,SUP-0043,WH-EAS-03,SKU-00559,1011,417.64,422234.04,2025-11-06,2025-11-18,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007323,SUP-0075,WH-EAS-06,SKU-00093,1516,323.03,489713.48,2025-05-26,2025-07-25,2025-07-24,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007324,SUP-0077,WH-EAS-06,SKU-00397,582,146.21,85094.22,2025-07-04,2025-07-24,2025-07-22,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007325,SUP-0044,WH-SOU-09,SKU-00559,1329,417.64,555043.56,2025-07-10,2025-08-28,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007326,SUP-0011,WH-EAS-06,SKU-00259,1870,56.42,105505.4,2025-09-04,2025-10-12,2025-10-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007327,SUP-0080,WH-NOR-05,SKU-00893,832,219.43,182565.76,2026-04-20,2026-04-23,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007328,SUP-0044,WH-NOR-05,SKU-00310,1816,52.83,95939.28,2025-07-03,2025-07-16,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007329,SUP-0030,WH-CEN-08,SKU-00901,189,18.79,3551.31,2026-04-23,2026-05-18,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007330,SUP-0020,WH-EAS-06,SKU-00189,1704,388.66,662276.64,2025-07-24,2025-08-02,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007331,SUP-0030,WH-CEN-08,SKU-00803,133,176.98,23538.34,2025-08-17,2025-08-27,2025-09-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007332,SUP-0066,WH-NOR-04,SKU-00721,1508,405.46,611433.68,2025-10-30,2025-12-12,2025-12-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007333,SUP-0044,WH-EAS-03,SKU-00203,1131,137.53,155546.43,2025-06-26,2025-08-25,2025-08-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007334,SUP-0001,WH-SOU-09,SKU-00197,305,141.46,43145.3,2026-01-24,2026-02-15,2026-02-25,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007335,SUP-0070,WH-CEN-08,SKU-00554,1553,322.35,500609.55,2026-03-02,2026-03-06,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007336,SUP-0005,WH-EAS-01,SKU-00039,323,275.86,89102.78,2025-11-23,2025-12-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007337,SUP-0051,WH-NOR-04,SKU-00404,1290,214.82,277117.8,2025-10-01,2025-11-09,2025-11-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007338,SUP-0009,WH-CEN-10,SKU-00871,1042,273.79,285289.18,2025-08-31,2025-10-25,2025-10-22,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007339,SUP-0053,WH-EAS-06,SKU-00288,1681,196.09,329627.29,2025-07-21,2025-09-12,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007340,SUP-0039,WH-EAS-03,SKU-00097,1430,290.0,414700.0,2025-08-25,2025-10-06,2025-10-04,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007341,SUP-0053,WH-NOR-04,SKU-00860,1296,144.78,187634.88,2025-12-18,2026-01-04,2026-01-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007342,SUP-0002,WH-NOR-05,SKU-00594,758,412.67,312803.86,2025-07-11,2025-07-28,2025-07-26,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007343,SUP-0048,WH-SOU-09,SKU-00065,1257,440.73,553997.61,2026-03-20,2026-04-29,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007344,SUP-0078,WH-CEN-08,SKU-00192,1419,73.16,103814.04,2025-12-24,2026-01-09,2026-01-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007345,SUP-0032,WH-NOR-05,SKU-00532,623,34.77,21661.71,2026-01-21,2026-03-13,2026-03-12,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007346,SUP-0040,WH-CEN-10,SKU-00550,1932,446.79,863198.28,2025-08-11,2025-10-08,2025-10-06,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007347,SUP-0075,WH-SOU-09,SKU-00094,554,238.47,132112.38,2025-11-04,2025-11-14,2025-11-17,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007348,SUP-0066,WH-NOR-05,SKU-00673,1712,278.1,476107.2,2026-04-18,2026-06-12,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007349,SUP-0001,WH-EAS-06,SKU-00885,1990,266.05,529439.5,2026-02-07,2026-03-28,2026-04-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007350,SUP-0007,WH-EAS-02,SKU-00917,1150,436.43,501894.5,2026-04-18,2026-06-11,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007351,SUP-0019,WH-NOR-05,SKU-00049,1200,167.89,201468.0,2025-10-27,2025-11-21,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007352,SUP-0043,WH-EAS-02,SKU-00036,484,18.38,8895.92,2025-11-24,2025-12-18,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007353,SUP-0032,WH-CEN-10,SKU-00018,1685,351.04,591502.4,2026-01-27,2026-03-07,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007354,SUP-0068,WH-EAS-02,SKU-00341,1196,284.0,339664.0,2025-06-04,2025-07-24,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007355,SUP-0059,WH-WES-07,SKU-00471,110,70.61,7767.1,2026-03-09,2026-04-11,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007356,SUP-0065,WH-CEN-10,SKU-00094,1752,238.47,417799.44,2026-01-07,2026-02-24,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007357,SUP-0068,WH-CEN-10,SKU-00012,1448,271.02,392436.96,2026-04-21,2026-04-25,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007358,SUP-0072,WH-SOU-09,SKU-00348,1808,94.18,170277.44,2026-03-13,2026-04-15,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007359,SUP-0048,WH-NOR-04,SKU-00582,1183,92.51,109439.33,2025-12-12,2026-01-29,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007360,SUP-0050,WH-CEN-08,SKU-00018,1421,351.04,498827.84,2026-02-27,2026-03-05,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007361,SUP-0059,WH-NOR-04,SKU-00395,658,193.63,127408.54,2025-06-17,2025-06-20,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007362,SUP-0005,WH-EAS-03,SKU-00439,248,404.06,100206.88,2025-05-16,2025-06-14,2025-06-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007363,SUP-0036,WH-NOR-04,SKU-00199,1038,117.87,122349.06,2025-06-03,2025-07-09,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007364,SUP-0051,WH-NOR-04,SKU-00481,713,148.89,106158.57,2025-07-05,2025-08-23,2025-08-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007365,SUP-0056,WH-EAS-06,SKU-00350,1606,19.9,31959.4,2025-09-13,2025-10-10,2025-10-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007366,SUP-0045,WH-CEN-10,SKU-00473,1217,337.46,410688.82,2026-04-05,2026-06-01,2026-06-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007367,SUP-0002,WH-NOR-05,SKU-00567,815,250.67,204296.05,2025-12-15,2026-01-03,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007368,SUP-0048,WH-WES-07,SKU-00761,1413,70.68,99870.84,2025-10-09,2025-11-04,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007369,SUP-0042,WH-WES-07,SKU-00215,1259,415.3,522862.7,2025-05-30,2025-06-16,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007370,SUP-0059,WH-EAS-03,SKU-00041,1662,125.19,208065.78,2026-02-23,2026-03-01,2026-03-04,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007371,SUP-0033,WH-EAS-06,SKU-00474,418,274.38,114690.84,2025-09-23,2025-10-01,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007372,SUP-0039,WH-WES-07,SKU-00773,553,218.46,120808.38,2026-01-29,2026-03-28,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007373,SUP-0075,WH-EAS-06,SKU-00330,1748,233.19,407616.12,2025-07-02,2025-08-19,2025-08-16,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007374,SUP-0059,WH-CEN-10,SKU-00186,1563,54.76,85589.88,2025-08-07,2025-09-21,2025-09-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007375,SUP-0016,WH-NOR-04,SKU-00437,1459,409.81,597912.79,2025-10-09,2025-11-30,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007376,SUP-0053,WH-SOU-09,SKU-00878,1015,346.24,351433.6,2026-02-25,2026-04-17,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007377,SUP-0032,WH-EAS-03,SKU-00232,173,217.3,37592.9,2025-09-03,2025-10-04,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007378,SUP-0079,WH-WES-07,SKU-00025,1288,421.65,543085.2,2026-03-10,2026-05-03,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007379,SUP-0071,WH-EAS-03,SKU-00297,644,289.6,186502.4,2025-08-18,2025-09-19,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007380,SUP-0012,WH-NOR-04,SKU-00830,1906,113.22,215797.32,2025-12-06,2025-12-20,2025-12-27,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007381,SUP-0049,WH-EAS-02,SKU-00596,880,410.59,361319.2,2025-10-19,2025-12-03,2025-12-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007382,SUP-0034,WH-CEN-10,SKU-00824,648,127.05,82328.4,2026-03-08,2026-05-02,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007383,SUP-0001,WH-SOU-09,SKU-00958,1834,144.72,265416.48,2025-07-28,2025-09-07,2025-09-07,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007384,SUP-0061,WH-NOR-04,SKU-00230,1985,354.37,703424.45,2026-01-18,2026-03-01,2026-03-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007385,SUP-0039,WH-SOU-09,SKU-00719,1376,352.72,485342.72,2025-05-17,2025-06-30,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007386,SUP-0068,WH-EAS-02,SKU-00385,1502,381.36,572802.72,2025-10-17,2025-10-29,2025-10-26,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007387,SUP-0004,WH-CEN-08,SKU-00183,1230,11.88,14612.4,2025-07-20,2025-08-02,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007388,SUP-0013,WH-NOR-05,SKU-00436,1976,136.09,268913.84,2026-02-20,2026-03-20,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007389,SUP-0047,WH-CEN-08,SKU-00550,682,446.79,304710.78,2025-08-13,2025-10-05,2025-10-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007390,SUP-0080,WH-NOR-04,SKU-00195,955,207.04,197723.2,2026-04-24,2026-05-14,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007391,SUP-0034,WH-EAS-06,SKU-00164,1333,214.49,285915.17,2025-07-07,2025-07-26,2025-07-28,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007392,SUP-0049,WH-CEN-10,SKU-00023,662,146.8,97181.6,2025-07-21,2025-08-07,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007393,SUP-0008,WH-CEN-08,SKU-00795,583,14.01,8167.83,2025-08-10,2025-08-21,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007394,SUP-0001,WH-NOR-04,SKU-00373,239,98.83,23620.37,2025-06-10,2025-07-06,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007395,SUP-0038,WH-EAS-03,SKU-00264,879,13.36,11743.44,2026-03-07,2026-04-08,2026-04-08,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007396,SUP-0050,WH-EAS-03,SKU-00355,1037,394.57,409169.09,2026-03-15,2026-04-19,2026-04-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007397,SUP-0058,WH-EAS-02,SKU-00464,1970,374.83,738415.1,2026-03-30,2026-04-20,2026-04-19,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007398,SUP-0074,WH-NOR-04,SKU-00916,1151,123.96,142677.96,2025-11-02,2025-12-24,2025-12-22,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007399,SUP-0026,WH-CEN-08,SKU-00128,1283,444.14,569831.62,2025-11-30,2026-01-18,2026-01-24,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007400,SUP-0008,WH-SOU-09,SKU-00143,818,419.8,343396.4,2025-08-30,2025-09-04,2025-09-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007401,SUP-0001,WH-EAS-03,SKU-00059,319,22.43,7155.17,2026-02-28,2026-04-20,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007402,SUP-0079,WH-WES-07,SKU-00562,920,267.58,246173.6,2025-06-29,2025-07-11,2025-07-11,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007403,SUP-0054,WH-CEN-10,SKU-00189,1286,388.66,499816.76,2026-03-09,2026-03-15,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007404,SUP-0019,WH-EAS-01,SKU-00352,1856,296.68,550638.08,2026-01-11,2026-02-10,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007405,SUP-0037,WH-CEN-08,SKU-00893,1616,219.43,354598.88,2025-08-19,2025-10-12,2025-10-19,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007406,SUP-0041,WH-NOR-05,SKU-00737,342,115.46,39487.32,2025-11-04,2025-12-03,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007407,SUP-0012,WH-EAS-01,SKU-00819,1780,117.13,208491.4,2025-10-22,2025-12-20,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007408,SUP-0002,WH-CEN-08,SKU-00355,1993,394.57,786378.01,2025-08-23,2025-10-01,2025-10-08,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007409,SUP-0003,WH-EAS-02,SKU-00772,1060,290.09,307495.4,2026-03-20,2026-05-03,2026-05-08,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007410,SUP-0068,WH-EAS-06,SKU-00407,1818,21.75,39541.5,2026-01-17,2026-02-13,2026-02-11,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007411,SUP-0053,WH-NOR-04,SKU-00353,62,407.39,25258.18,2025-12-28,2026-02-08,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007412,SUP-0017,WH-SOU-09,SKU-00526,233,27.57,6423.81,2026-03-25,2026-04-30,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007413,SUP-0040,WH-EAS-02,SKU-00985,1513,251.52,380549.76,2025-08-06,2025-09-04,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007414,SUP-0078,WH-NOR-05,SKU-00158,1785,120.13,214432.05,2026-04-01,2026-05-04,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007415,SUP-0069,WH-EAS-01,SKU-00969,1599,231.37,369960.63,2025-07-21,2025-08-07,2025-08-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007416,SUP-0080,WH-WES-07,SKU-00820,1372,31.85,43698.2,2025-08-01,2025-09-09,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007417,SUP-0042,WH-EAS-02,SKU-00136,1140,83.23,94882.2,2025-09-24,2025-10-29,2025-10-31,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007418,SUP-0048,WH-EAS-06,SKU-00366,1198,8.69,10410.62,2026-03-25,2026-05-04,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007419,SUP-0013,WH-WES-07,SKU-00246,1447,180.93,261805.71,2026-02-02,2026-02-10,2026-02-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007420,SUP-0036,WH-NOR-04,SKU-00998,1289,118.5,152746.5,2025-05-22,2025-07-14,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007421,SUP-0033,WH-EAS-02,SKU-00188,401,164.31,65888.31,2025-05-10,2025-05-29,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007422,SUP-0051,WH-CEN-08,SKU-00190,1058,409.75,433515.5,2025-11-09,2025-11-29,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007423,SUP-0048,WH-CEN-10,SKU-00301,911,343.5,312928.5,2025-07-12,2025-08-31,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007424,SUP-0051,WH-EAS-02,SKU-00600,1371,289.69,397164.99,2026-04-22,2026-06-09,2026-06-07,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007425,SUP-0025,WH-EAS-02,SKU-00523,712,109.47,77942.64,2026-01-13,2026-02-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007426,SUP-0051,WH-CEN-08,SKU-00612,1626,127.24,206892.24,2025-08-27,2025-10-09,2025-10-11,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007427,SUP-0058,WH-EAS-06,SKU-00488,158,44.63,7051.54,2026-02-24,2026-04-14,2026-04-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007428,SUP-0075,WH-CEN-08,SKU-00647,230,223.25,51347.5,2026-02-03,2026-02-08,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007429,SUP-0064,WH-NOR-04,SKU-00431,1552,262.88,407989.76,2025-09-28,2025-10-24,2025-10-29,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007430,SUP-0047,WH-WES-07,SKU-00157,965,7.09,6841.85,2025-09-08,2025-10-04,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007431,SUP-0027,WH-SOU-09,SKU-00217,1568,395.78,620583.04,2026-03-26,2026-04-21,2026-04-26,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007432,SUP-0029,WH-CEN-10,SKU-00678,1123,174.42,195873.66,2025-09-10,2025-09-28,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007433,SUP-0068,WH-CEN-08,SKU-00683,150,197.13,29569.5,2025-07-10,2025-08-02,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007434,SUP-0037,WH-EAS-02,SKU-00605,1564,305.71,478130.44,2026-04-03,2026-04-28,2026-04-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007435,SUP-0038,WH-CEN-08,SKU-00015,66,437.44,28871.04,2026-03-21,2026-05-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007436,SUP-0027,WH-EAS-01,SKU-00684,1748,424.78,742515.44,2025-06-11,2025-08-02,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007437,SUP-0075,WH-CEN-10,SKU-00814,1243,403.42,501451.06,2025-11-29,2025-12-31,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007438,SUP-0045,WH-EAS-03,SKU-00323,1468,435.55,639387.4,2025-08-31,2025-09-14,2025-09-12,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007439,SUP-0067,WH-SOU-09,SKU-00343,1896,145.45,275773.2,2025-05-04,2025-05-23,2025-05-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007440,SUP-0020,WH-EAS-06,SKU-00880,277,168.6,46702.2,2025-10-20,2025-12-02,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007441,SUP-0040,WH-NOR-04,SKU-00178,1402,257.72,361323.44,2026-02-28,2026-03-21,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007442,SUP-0042,WH-CEN-10,SKU-00609,1104,236.75,261372.0,2025-09-03,2025-10-13,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007443,SUP-0023,WH-EAS-02,SKU-00412,346,170.47,58982.62,2025-12-19,2026-02-03,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007444,SUP-0020,WH-NOR-04,SKU-00187,1517,167.17,253596.89,2025-05-22,2025-06-14,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007445,SUP-0024,WH-WES-07,SKU-00243,1734,397.54,689334.36,2025-11-09,2025-12-22,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007446,SUP-0001,WH-CEN-08,SKU-00539,77,201.13,15487.01,2025-05-13,2025-06-25,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007447,SUP-0008,WH-EAS-06,SKU-00728,705,101.72,71712.6,2025-10-10,2025-11-25,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007448,SUP-0076,WH-NOR-05,SKU-00043,641,262.81,168461.21,2025-11-28,2026-01-08,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007449,SUP-0011,WH-CEN-08,SKU-00898,1312,381.38,500370.56,2026-03-26,2026-04-05,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007450,SUP-0071,WH-NOR-04,SKU-00936,305,314.82,96020.1,2025-08-19,2025-09-08,2025-09-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007451,SUP-0070,WH-EAS-03,SKU-00295,164,16.42,2692.88,2025-11-29,2026-01-05,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007452,SUP-0022,WH-EAS-06,SKU-00285,755,279.45,210984.75,2026-02-01,2026-03-04,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007453,SUP-0036,WH-NOR-05,SKU-00090,133,81.02,10775.66,2025-06-22,2025-08-21,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007454,SUP-0009,WH-SOU-09,SKU-00447,1580,64.34,101657.2,2025-05-12,2025-07-02,2025-06-29,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007455,SUP-0053,WH-NOR-05,SKU-00075,1360,53.99,73426.4,2025-05-22,2025-06-15,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007456,SUP-0064,WH-NOR-04,SKU-00251,570,178.72,101870.4,2025-09-25,2025-11-13,2025-11-13,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007457,SUP-0051,WH-EAS-02,SKU-00038,859,209.01,179539.59,2026-01-01,2026-02-07,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007458,SUP-0077,WH-EAS-01,SKU-00725,1522,30.67,46679.74,2025-07-21,2025-08-31,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007459,SUP-0073,WH-NOR-04,SKU-00565,1886,32.73,61728.78,2026-01-16,2026-02-24,2026-02-22,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007460,SUP-0035,WH-WES-07,SKU-00251,911,178.72,162813.92,2026-02-25,2026-04-21,2026-04-22,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007461,SUP-0007,WH-WES-07,SKU-00960,497,376.79,187264.63,2026-01-19,2026-02-15,2026-02-25,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007462,SUP-0054,WH-NOR-05,SKU-00136,1192,83.23,99210.16,2025-10-31,2025-11-12,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007463,SUP-0012,WH-NOR-05,SKU-00836,255,60.53,15435.15,2025-05-18,2025-06-14,2025-06-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007464,SUP-0067,WH-EAS-03,SKU-00130,1842,374.95,690657.9,2025-05-21,2025-07-11,2025-07-10,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007465,SUP-0050,WH-EAS-02,SKU-00885,561,266.05,149254.05,2025-05-30,2025-06-12,2025-06-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007466,SUP-0045,WH-EAS-02,SKU-00710,1904,284.64,541954.56,2025-05-18,2025-05-23,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007467,SUP-0052,WH-EAS-03,SKU-00256,325,362.7,117877.5,2026-04-14,2026-06-05,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007468,SUP-0063,WH-EAS-02,SKU-00114,371,57.51,21336.21,2025-11-17,2025-12-27,2026-01-05,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007469,SUP-0035,WH-NOR-04,SKU-00953,332,44.1,14641.2,2025-10-31,2025-12-11,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007470,SUP-0039,WH-WES-07,SKU-00663,1309,140.75,184241.75,2025-07-01,2025-07-29,2025-08-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007471,SUP-0035,WH-CEN-10,SKU-00716,871,385.13,335448.23,2026-01-21,2026-02-08,2026-02-08,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007472,SUP-0014,WH-SOU-09,SKU-00018,1389,351.04,487594.56,2026-04-04,2026-04-28,2026-05-03,RECEIVED,False,2026-04-30T04:36:50.726872
