dock_id,warehouse_id,carrier_id,shipment_id,activity_type,arrived_at,departed_at,duration_minutes,num_pallets,employee_id,_ingested_at
DOCK-AS-02-08,WH-EAS-02,CAR-009,SHIP-00038045,INBOUND_RECEIVE,2025-10-31T11:50:59,2025-10-31T13:22:59,92,34,EMP-00163,2026-04-30T04:36:50.726872
DOCK-OU-09-22,WH-SOU-09,CAR-010,SHIP-00044562,INBOUND_RECEIVE,2025-12-18T05:03:56,2025-12-18T05:30:56,27,21,EMP-00004,2026-04-30T04:36:50.726872
DOCK-AS-01-08,WH-EAS-01,CAR-002,SHIP-00016526,OUTBOUND_SHIP,2025-10-18T06:00:55,2025-10-18T08:37:55,157,21,EMP-00195,2026-04-30T04:36:50.726872
DOCK-EN-10-16,WH-CEN-10,CAR-006,SHIP-00034119,OUTBOUND_SHIP,2025-09-25T18:35:35,2025-09-25T21:40:35,185,14,EMP-00035,2026-04-30T04:36:50.726872
DOCK-EN-10-05,WH-CEN-10,CAR-005,SHIP-00035640,CROSS_DOCK,2025-10-12T06:55:31,2025-10-12T07:18:31,23,14,EMP-00009,2026-04-30T04:36:50.726872
DOCK-AS-03-07,WH-EAS-03,CAR-009,SHIP-00021871,RETURN_RECEIVE,2025-12-09T21:43:10,2025-12-09T22:10:10,27,25,EMP-00186,2026-04-30T04:36:50.726872
DOCK-AS-06-13,WH-EAS-06,CAR-002,SHIP-00015210,OUTBOUND_SHIP,2025-09-11T07:26:36,2025-09-11T10:38:36,192,22,EMP-00156,2026-04-30T04:36:50.726872
DOCK-ES-07-24,WH-WES-07,CAR-005,SHIP-00018759,OUTBOUND_SHIP,2025-11-24T12:10:35,2025-11-24T12:30:35,20,26,EMP-00179,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-005,SHIP-00017354,OUTBOUND_SHIP,2025-09-13T16:29:26,2025-09-13T17:46:26,77,13,EMP-00186,2026-04-30T04:36:50.726872
DOCK-EN-10-14,WH-CEN-10,CAR-008,SHIP-00032615,CROSS_DOCK,2025-10-11T02:46:38,2025-10-11T03:40:38,54,26,EMP-00192,2026-04-30T04:36:50.726872
DOCK-OU-09-20,WH-SOU-09,CAR-003,SHIP-00026500,OUTBOUND_SHIP,2026-04-04T07:18:01,2026-04-04T08:20:01,62,34,EMP-00150,2026-04-30T04:36:50.726872
DOCK-AS-01-08,WH-EAS-01,CAR-005,SHIP-00040440,INBOUND_RECEIVE,2025-11-06T16:00:34,2025-11-06T18:43:34,163,29,EMP-00188,2026-04-30T04:36:50.726872
DOCK-AS-06-21,WH-EAS-06,CAR-001,SHIP-00031130,INBOUND_RECEIVE,2025-12-22T18:58:47,2025-12-22T20:18:47,80,19,EMP-00005,2026-04-30T04:36:50.726872
DOCK-EN-08-12,WH-CEN-08,CAR-006,SHIP-00007054,OUTBOUND_SHIP,2025-12-01T21:27:38,2025-12-02T00:30:38,183,36,EMP-00171,2026-04-30T04:36:50.726872
DOCK-AS-03-12,WH-EAS-03,CAR-005,SHIP-00037921,OUTBOUND_SHIP,2025-07-26T15:33:42,2025-07-26T18:56:42,203,32,EMP-00141,2026-04-30T04:36:50.726872
DOCK-AS-02-01,WH-EAS-02,CAR-004,SHIP-00017408,INBOUND_RECEIVE,2025-11-16T22:08:05,2025-11-17T00:56:05,168,2,EMP-00074,2026-04-30T04:36:50.726872
DOCK-AS-03-17,WH-EAS-03,CAR-001,SHIP-00029946,RETURN_RECEIVE,2026-01-07T02:35:28,2026-01-07T06:23:28,228,17,EMP-00168,2026-04-30T04:36:50.726872
DOCK-ES-07-15,WH-WES-07,CAR-004,SHIP-00003168,OUTBOUND_SHIP,2025-12-30T20:47:22,2025-12-30T22:47:22,120,3,EMP-00147,2026-04-30T04:36:50.726872
DOCK-OR-05-18,WH-NOR-05,CAR-006,SHIP-00007861,OUTBOUND_SHIP,2025-10-22T07:46:49,2025-10-22T10:09:49,143,32,EMP-00091,2026-04-30T04:36:50.726872
DOCK-AS-03-13,WH-EAS-03,CAR-009,SHIP-00030360,CROSS_DOCK,2025-08-05T10:18:48,2025-08-05T10:46:48,28,30,EMP-00168,2026-04-30T04:36:50.726872
DOCK-EN-08-20,WH-CEN-08,CAR-003,SHIP-00023039,INBOUND_RECEIVE,2025-09-07T13:50:36,2025-09-07T15:23:36,93,3,EMP-00034,2026-04-30T04:36:50.726872
DOCK-OR-04-16,WH-NOR-04,CAR-007,SHIP-00014599,OUTBOUND_SHIP,2026-03-08T22:05:02,2026-03-09T01:16:02,191,8,EMP-00015,2026-04-30T04:36:50.726872
DOCK-ES-07-23,WH-WES-07,CAR-005,SHIP-00003360,INBOUND_RECEIVE,2025-06-18T07:36:06,2025-06-18T11:15:06,219,22,EMP-00135,2026-04-30T04:36:50.726872
DOCK-EN-10-02,WH-CEN-10,CAR-007,SHIP-00043397,CROSS_DOCK,2026-03-24T15:42:05,2026-03-24T17:28:05,106,31,EMP-00172,2026-04-30T04:36:50.726872
DOCK-OU-09-17,WH-SOU-09,CAR-003,SHIP-00042424,INBOUND_RECEIVE,2026-03-24T21:58:13,2026-03-25T01:50:13,232,32,EMP-00040,2026-04-30T04:36:50.726872
DOCK-EN-08-05,WH-CEN-08,CAR-009,SHIP-00014552,OUTBOUND_SHIP,2026-02-06T11:40:20,2026-02-06T13:03:20,83,21,EMP-00043,2026-04-30T04:36:50.726872
DOCK-OR-04-03,WH-NOR-04,CAR-004,SHIP-00013880,INBOUND_RECEIVE,2025-06-29T04:37:43,2025-06-29T07:12:43,155,30,EMP-00015,2026-04-30T04:36:50.726872
DOCK-AS-02-16,WH-EAS-02,CAR-004,SHIP-00044858,CROSS_DOCK,2026-03-26T22:00:02,2026-03-27T00:39:02,159,26,EMP-00072,2026-04-30T04:36:50.726872
DOCK-OR-04-10,WH-NOR-04,CAR-009,SHIP-00037553,INBOUND_RECEIVE,2025-07-10T11:53:45,2025-07-10T14:23:45,150,11,EMP-00137,2026-04-30T04:36:50.726872
DOCK-EN-08-07,WH-CEN-08,CAR-002,SHIP-00026009,OUTBOUND_SHIP,2026-01-15T19:46:59,2026-01-15T21:14:59,88,29,EMP-00062,2026-04-30T04:36:50.726872
DOCK-AS-03-13,WH-EAS-03,CAR-006,SHIP-00009399,OUTBOUND_SHIP,2025-08-05T17:54:28,2025-08-05T18:47:28,53,17,EMP-00014,2026-04-30T04:36:50.726872
DOCK-AS-06-07,WH-EAS-06,CAR-005,SHIP-00033006,OUTBOUND_SHIP,2026-01-28T04:30:20,2026-01-28T06:29:20,119,19,EMP-00056,2026-04-30T04:36:50.726872
DOCK-OR-04-18,WH-NOR-04,CAR-001,SHIP-00006690,OUTBOUND_SHIP,2025-07-22T02:02:28,2025-07-22T05:57:28,235,22,EMP-00112,2026-04-30T04:36:50.726872
DOCK-AS-06-20,WH-EAS-06,CAR-004,SHIP-00021686,RETURN_RECEIVE,2025-07-08T01:52:16,2025-07-08T03:25:16,93,9,EMP-00073,2026-04-30T04:36:50.726872
DOCK-ES-07-15,WH-WES-07,CAR-009,SHIP-00044993,OUTBOUND_SHIP,2025-12-23T22:17:17,2025-12-24T02:11:17,234,34,EMP-00160,2026-04-30T04:36:50.726872
DOCK-OU-09-18,WH-SOU-09,CAR-004,SHIP-00006597,OUTBOUND_SHIP,2026-01-26T03:23:30,2026-01-26T04:05:30,42,11,EMP-00058,2026-04-30T04:36:50.726872
DOCK-AS-06-02,WH-EAS-06,CAR-004,SHIP-00001861,CROSS_DOCK,2025-07-31T19:04:47,2025-07-31T20:43:47,99,10,EMP-00049,2026-04-30T04:36:50.726872
DOCK-EN-10-10,WH-CEN-10,CAR-008,SHIP-00024533,OUTBOUND_SHIP,2025-10-06T00:57:24,2025-10-06T02:20:24,83,33,EMP-00198,2026-04-30T04:36:50.726872
DOCK-AS-02-06,WH-EAS-02,CAR-010,SHIP-00035667,OUTBOUND_SHIP,2025-07-19T06:57:23,2025-07-19T08:58:23,121,40,EMP-00140,2026-04-30T04:36:50.726872
DOCK-OR-05-05,WH-NOR-05,CAR-007,SHIP-00018883,INBOUND_RECEIVE,2026-02-28T08:23:45,2026-02-28T09:40:45,77,18,EMP-00093,2026-04-30T04:36:50.726872
DOCK-OR-04-05,WH-NOR-04,CAR-001,SHIP-00019907,OUTBOUND_SHIP,2025-08-05T07:13:05,2025-08-05T07:56:05,43,37,EMP-00078,2026-04-30T04:36:50.726872
DOCK-AS-06-02,WH-EAS-06,CAR-006,SHIP-00003104,INBOUND_RECEIVE,2026-03-09T03:34:00,2026-03-09T04:54:00,80,32,EMP-00128,2026-04-30T04:36:50.726872
DOCK-OR-05-16,WH-NOR-05,CAR-007,SHIP-00037863,OUTBOUND_SHIP,2026-01-10T03:30:41,2026-01-10T05:11:41,101,39,EMP-00060,2026-04-30T04:36:50.726872
DOCK-ES-07-24,WH-WES-07,CAR-010,SHIP-00010607,CROSS_DOCK,2025-10-24T07:39:19,2025-10-24T09:18:19,99,30,EMP-00001,2026-04-30T04:36:50.726872
DOCK-OU-09-23,WH-SOU-09,CAR-009,SHIP-00029564,OUTBOUND_SHIP,2025-05-09T01:06:58,2025-05-09T02:44:58,98,3,EMP-00058,2026-04-30T04:36:50.726872
DOCK-AS-02-16,WH-EAS-02,CAR-002,SHIP-00008089,OUTBOUND_SHIP,2025-04-30T04:20:23,2025-04-30T05:18:23,58,38,EMP-00098,2026-04-30T04:36:50.726872
DOCK-AS-02-09,WH-EAS-02,CAR-005,SHIP-00039486,INBOUND_RECEIVE,2025-10-08T20:30:00,2025-10-08T21:14:00,44,22,EMP-00072,2026-04-30T04:36:50.726872
DOCK-AS-03-07,WH-EAS-03,CAR-003,SHIP-00031087,OUTBOUND_SHIP,2026-01-21T19:57:25,2026-01-21T22:22:25,145,8,EMP-00010,2026-04-30T04:36:50.726872
DOCK-AS-03-08,WH-EAS-03,CAR-004,SHIP-00000968,INBOUND_RECEIVE,2025-09-22T21:20:00,2025-09-22T22:09:00,49,12,EMP-00020,2026-04-30T04:36:50.726872
DOCK-OR-04-14,WH-NOR-04,CAR-003,SHIP-00008830,INBOUND_RECEIVE,2025-12-17T09:43:22,2025-12-17T12:23:22,160,1,EMP-00078,2026-04-30T04:36:50.726872
DOCK-EN-10-15,WH-CEN-10,CAR-002,SHIP-00008075,INBOUND_RECEIVE,2026-03-09T09:49:17,2026-03-09T11:44:17,115,23,EMP-00030,2026-04-30T04:36:50.726872
DOCK-AS-03-11,WH-EAS-03,CAR-008,SHIP-00032087,INBOUND_RECEIVE,2025-07-16T20:25:36,2025-07-16T21:38:36,73,36,EMP-00061,2026-04-30T04:36:50.726872
DOCK-EN-08-11,WH-CEN-08,CAR-001,SHIP-00025521,OUTBOUND_SHIP,2026-01-27T04:35:52,2026-01-27T06:51:52,136,26,EMP-00050,2026-04-30T04:36:50.726872
DOCK-OR-04-16,WH-NOR-04,CAR-007,SHIP-00015605,OUTBOUND_SHIP,2025-07-15T15:28:36,2025-07-15T19:21:36,233,8,EMP-00137,2026-04-30T04:36:50.726872
DOCK-EN-10-14,WH-CEN-10,CAR-007,SHIP-00027778,INBOUND_RECEIVE,2026-03-30T13:31:47,2026-03-30T16:24:47,173,36,EMP-00152,2026-04-30T04:36:50.726872
DOCK-OR-05-23,WH-NOR-05,CAR-001,SHIP-00033481,OUTBOUND_SHIP,2025-09-10T20:06:04,2025-09-10T22:56:04,170,35,EMP-00134,2026-04-30T04:36:50.726872
DOCK-EN-08-10,WH-CEN-08,CAR-006,SHIP-00020154,OUTBOUND_SHIP,2025-05-12T03:51:28,2025-05-12T04:15:28,24,4,EMP-00028,2026-04-30T04:36:50.726872
DOCK-AS-06-04,WH-EAS-06,CAR-007,SHIP-00033406,OUTBOUND_SHIP,2025-08-09T23:06:32,2025-08-10T00:00:32,54,38,EMP-00115,2026-04-30T04:36:50.726872
DOCK-AS-03-11,WH-EAS-03,CAR-002,SHIP-00010481,OUTBOUND_SHIP,2026-04-23T15:24:16,2026-04-23T17:56:16,152,29,EMP-00186,2026-04-30T04:36:50.726872
DOCK-AS-03-19,WH-EAS-03,CAR-003,SHIP-00005508,INBOUND_RECEIVE,2025-07-28T11:07:54,2025-07-28T14:02:54,175,31,EMP-00010,2026-04-30T04:36:50.726872
DOCK-OR-05-13,WH-NOR-05,CAR-010,SHIP-00034770,OUTBOUND_SHIP,2025-10-04T09:26:17,2025-10-04T12:22:17,176,2,EMP-00091,2026-04-30T04:36:50.726872
DOCK-EN-08-05,WH-CEN-08,CAR-008,SHIP-00018270,OUTBOUND_SHIP,2025-05-25T21:20:07,2025-05-25T23:44:07,144,38,EMP-00158,2026-04-30T04:36:50.726872
DOCK-ES-07-15,WH-WES-07,CAR-006,SHIP-00043146,INBOUND_RECEIVE,2026-04-12T17:11:52,2026-04-12T19:33:52,142,37,EMP-00173,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-010,SHIP-00035053,CROSS_DOCK,2026-01-15T13:22:25,2026-01-15T17:19:25,237,25,EMP-00039,2026-04-30T04:36:50.726872
DOCK-OU-09-20,WH-SOU-09,CAR-004,SHIP-00011614,INBOUND_RECEIVE,2025-07-31T13:32:31,2025-07-31T17:19:31,227,9,EMP-00167,2026-04-30T04:36:50.726872
DOCK-ES-07-12,WH-WES-07,CAR-003,SHIP-00005318,INBOUND_RECEIVE,2025-06-30T14:29:57,2025-06-30T15:45:57,76,33,EMP-00139,2026-04-30T04:36:50.726872
DOCK-OR-04-09,WH-NOR-04,CAR-007,SHIP-00014156,INBOUND_RECEIVE,2025-10-11T17:18:14,2025-10-11T19:34:14,136,34,EMP-00015,2026-04-30T04:36:50.726872
DOCK-OR-05-06,WH-NOR-05,CAR-003,SHIP-00003099,INBOUND_RECEIVE,2025-06-21T16:54:51,2025-06-21T19:12:51,138,3,EMP-00138,2026-04-30T04:36:50.726872
DOCK-EN-10-03,WH-CEN-10,CAR-009,SHIP-00034733,OUTBOUND_SHIP,2025-11-09T21:35:47,2025-11-09T23:54:47,139,3,EMP-00009,2026-04-30T04:36:50.726872
DOCK-AS-02-22,WH-EAS-02,CAR-010,SHIP-00018206,CROSS_DOCK,2025-12-12T15:08:14,2025-12-12T16:35:14,87,34,EMP-00098,2026-04-30T04:36:50.726872
DOCK-AS-03-17,WH-EAS-03,CAR-007,SHIP-00017881,INBOUND_RECEIVE,2025-11-25T15:37:54,2025-11-25T17:43:54,126,5,EMP-00010,2026-04-30T04:36:50.726872
DOCK-AS-01-22,WH-EAS-01,CAR-006,SHIP-00027242,OUTBOUND_SHIP,2025-08-25T06:24:52,2025-08-25T07:25:52,61,19,EMP-00196,2026-04-30T04:36:50.726872
DOCK-ES-07-17,WH-WES-07,CAR-006,SHIP-00014397,OUTBOUND_SHIP,2025-07-29T11:12:54,2025-07-29T13:28:54,136,22,EMP-00147,2026-04-30T04:36:50.726872
DOCK-EN-10-05,WH-CEN-10,CAR-008,SHIP-00041817,INBOUND_RECEIVE,2025-10-29T16:54:49,2025-10-29T20:34:49,220,13,EMP-00090,2026-04-30T04:36:50.726872
DOCK-AS-02-22,WH-EAS-02,CAR-009,SHIP-00007784,OUTBOUND_SHIP,2025-06-22T01:35:14,2025-06-22T03:40:14,125,11,EMP-00106,2026-04-30T04:36:50.726872
DOCK-AS-06-01,WH-EAS-06,CAR-002,SHIP-00033682,OUTBOUND_SHIP,2026-01-16T12:47:01,2026-01-16T15:21:01,154,18,EMP-00110,2026-04-30T04:36:50.726872
DOCK-OU-09-15,WH-SOU-09,CAR-002,SHIP-00026956,INBOUND_RECEIVE,2026-02-23T05:06:46,2026-02-23T06:36:46,90,13,EMP-00118,2026-04-30T04:36:50.726872
DOCK-OR-05-04,WH-NOR-05,CAR-003,SHIP-00029692,OUTBOUND_SHIP,2025-05-15T10:31:55,2025-05-15T12:02:55,91,4,EMP-00093,2026-04-30T04:36:50.726872
DOCK-OR-04-16,WH-NOR-04,CAR-007,SHIP-00010804,INBOUND_RECEIVE,2025-09-30T01:53:17,2025-09-30T03:43:17,110,17,EMP-00101,2026-04-30T04:36:50.726872
DOCK-EN-08-16,WH-CEN-08,CAR-007,SHIP-00014502,INBOUND_RECEIVE,2026-02-01T00:29:46,2026-02-01T04:00:46,211,34,EMP-00189,2026-04-30T04:36:50.726872
DOCK-OU-09-01,WH-SOU-09,CAR-003,SHIP-00037140,INBOUND_RECEIVE,2026-04-17T16:58:53,2026-04-17T20:18:53,200,31,EMP-00175,2026-04-30T04:36:50.726872
DOCK-OR-05-07,WH-NOR-05,CAR-008,SHIP-00032012,INBOUND_RECEIVE,2025-06-29T04:53:49,2025-06-29T05:37:49,44,39,EMP-00018,2026-04-30T04:36:50.726872
DOCK-EN-08-10,WH-CEN-08,CAR-007,SHIP-00002177,OUTBOUND_SHIP,2025-08-06T01:59:36,2025-08-06T05:26:36,207,12,EMP-00151,2026-04-30T04:36:50.726872
DOCK-ES-07-17,WH-WES-07,CAR-007,SHIP-00012372,OUTBOUND_SHIP,2025-08-04T05:09:02,2025-08-04T08:33:02,204,29,EMP-00161,2026-04-30T04:36:50.726872
DOCK-ES-07-06,WH-WES-07,CAR-006,SHIP-00024365,OUTBOUND_SHIP,2025-10-06T16:11:39,2025-10-06T19:16:39,185,34,EMP-00121,2026-04-30T04:36:50.726872
DOCK-EN-10-04,WH-CEN-10,CAR-006,SHIP-00020827,INBOUND_RECEIVE,2025-12-09T19:12:32,2025-12-09T21:24:32,132,33,EMP-00199,2026-04-30T04:36:50.726872
DOCK-EN-10-01,WH-CEN-10,CAR-008,SHIP-00039049,OUTBOUND_SHIP,2026-02-27T12:34:55,2026-02-27T14:50:55,136,10,EMP-00154,2026-04-30T04:36:50.726872
DOCK-EN-08-24,WH-CEN-08,CAR-006,SHIP-00040689,OUTBOUND_SHIP,2026-01-30T02:48:11,2026-01-30T04:31:11,103,26,EMP-00151,2026-04-30T04:36:50.726872
DOCK-AS-01-23,WH-EAS-01,CAR-002,SHIP-00000648,OUTBOUND_SHIP,2026-01-18T16:27:41,2026-01-18T19:40:41,193,31,EMP-00021,2026-04-30T04:36:50.726872
DOCK-AS-02-24,WH-EAS-02,CAR-003,SHIP-00000339,INBOUND_RECEIVE,2026-02-24T08:28:54,2026-02-24T11:59:54,211,6,EMP-00059,2026-04-30T04:36:50.726872
DOCK-OU-09-17,WH-SOU-09,CAR-004,SHIP-00010036,OUTBOUND_SHIP,2025-08-10T22:42:27,2025-08-11T01:11:27,149,38,EMP-00118,2026-04-30T04:36:50.726872
DOCK-ES-07-03,WH-WES-07,CAR-006,SHIP-00006401,INBOUND_RECEIVE,2025-07-04T01:20:41,2025-07-04T03:44:41,144,13,EMP-00132,2026-04-30T04:36:50.726872
DOCK-AS-01-05,WH-EAS-01,CAR-002,SHIP-00026053,INBOUND_RECEIVE,2026-02-22T00:52:49,2026-02-22T04:17:49,205,22,EMP-00157,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-003,SHIP-00018111,INBOUND_RECEIVE,2026-03-03T06:52:34,2026-03-03T09:12:34,140,35,EMP-00181,2026-04-30T04:36:50.726872
DOCK-OR-05-09,WH-NOR-05,CAR-003,SHIP-00004402,INBOUND_RECEIVE,2025-07-19T09:21:18,2025-07-19T12:58:18,217,27,EMP-00184,2026-04-30T04:36:50.726872
DOCK-AS-06-12,WH-EAS-06,CAR-005,SHIP-00014889,OUTBOUND_SHIP,2025-10-13T13:29:24,2025-10-13T16:50:24,201,35,EMP-00070,2026-04-30T04:36:50.726872
DOCK-EN-08-04,WH-CEN-08,CAR-001,SHIP-00028510,CROSS_DOCK,2025-05-09T21:47:46,2025-05-09T23:56:46,129,27,EMP-00077,2026-04-30T04:36:50.726872
DOCK-ES-07-20,WH-WES-07,CAR-008,SHIP-00043614,OUTBOUND_SHIP,2025-07-01T05:14:25,2025-07-01T05:58:25,44,26,EMP-00104,2026-04-30T04:36:50.726872
DOCK-OR-05-16,WH-NOR-05,CAR-009,SHIP-00038413,INBOUND_RECEIVE,2025-06-15T01:56:54,2025-06-15T03:12:54,76,36,EMP-00075,2026-04-30T04:36:50.726872
DOCK-OR-05-20,WH-NOR-05,CAR-008,SHIP-00039131,INBOUND_RECEIVE,2025-06-22T02:10:14,2025-06-22T03:46:14,96,17,EMP-00184,2026-04-30T04:36:50.726872
DOCK-OR-05-17,WH-NOR-05,CAR-007,SHIP-00039921,INBOUND_RECEIVE,2025-10-11T20:46:01,2025-10-11T22:12:01,86,36,EMP-00007,2026-04-30T04:36:50.726872
DOCK-AS-03-07,WH-EAS-03,CAR-008,SHIP-00006812,OUTBOUND_SHIP,2026-03-07T19:17:04,2026-03-07T19:46:04,29,4,EMP-00079,2026-04-30T04:36:50.726872
DOCK-AS-06-01,WH-EAS-06,CAR-009,SHIP-00006503,INBOUND_RECEIVE,2026-01-22T05:56:15,2026-01-22T08:36:15,160,15,EMP-00100,2026-04-30T04:36:50.726872
DOCK-AS-02-24,WH-EAS-02,CAR-006,SHIP-00043120,CROSS_DOCK,2025-11-10T08:54:05,2025-11-10T11:30:05,156,35,EMP-00163,2026-04-30T04:36:50.726872
DOCK-OR-05-20,WH-NOR-05,CAR-004,SHIP-00041427,OUTBOUND_SHIP,2026-01-19T15:28:32,2026-01-19T18:46:32,198,4,EMP-00066,2026-04-30T04:36:50.726872
DOCK-OU-09-17,WH-SOU-09,CAR-002,SHIP-00010772,INBOUND_RECEIVE,2025-04-29T21:39:51,2025-04-30T00:13:51,154,25,EMP-00197,2026-04-30T04:36:50.726872
DOCK-EN-08-03,WH-CEN-08,CAR-005,SHIP-00014105,INBOUND_RECEIVE,2026-02-26T08:19:41,2026-02-26T10:21:41,122,9,EMP-00177,2026-04-30T04:36:50.726872
DOCK-ES-07-13,WH-WES-07,CAR-005,SHIP-00037835,OUTBOUND_SHIP,2026-01-04T08:15:22,2026-01-04T09:32:22,77,13,EMP-00086,2026-04-30T04:36:50.726872
DOCK-AS-03-19,WH-EAS-03,CAR-010,SHIP-00038309,CROSS_DOCK,2026-04-17T15:03:50,2026-04-17T16:46:50,103,24,EMP-00181,2026-04-30T04:36:50.726872
DOCK-OR-05-22,WH-NOR-05,CAR-004,SHIP-00004162,INBOUND_RECEIVE,2025-11-25T23:06:25,2025-11-26T01:00:25,114,38,EMP-00007,2026-04-30T04:36:50.726872
DOCK-AS-01-08,WH-EAS-01,CAR-010,SHIP-00005685,INBOUND_RECEIVE,2025-06-24T07:04:14,2025-06-24T09:34:14,150,27,EMP-00157,2026-04-30T04:36:50.726872
DOCK-AS-01-19,WH-EAS-01,CAR-004,SHIP-00040687,CROSS_DOCK,2025-06-10T01:29:00,2025-06-10T02:12:00,43,22,EMP-00196,2026-04-30T04:36:50.726872
DOCK-AS-06-18,WH-EAS-06,CAR-002,SHIP-00027637,INBOUND_RECEIVE,2025-09-19T09:45:09,2025-09-19T12:16:09,151,29,EMP-00051,2026-04-30T04:36:50.726872
DOCK-EN-08-12,WH-CEN-08,CAR-008,SHIP-00029424,OUTBOUND_SHIP,2025-07-06T06:56:52,2025-07-06T07:43:52,47,30,EMP-00158,2026-04-30T04:36:50.726872
DOCK-AS-06-03,WH-EAS-06,CAR-005,SHIP-00015236,CROSS_DOCK,2026-03-27T02:43:37,2026-03-27T04:30:37,107,28,EMP-00156,2026-04-30T04:36:50.726872
DOCK-EN-10-10,WH-CEN-10,CAR-001,SHIP-00040233,OUTBOUND_SHIP,2026-04-27T22:00:43,2026-04-28T01:07:43,187,1,EMP-00068,2026-04-30T04:36:50.726872
DOCK-AS-03-14,WH-EAS-03,CAR-010,SHIP-00042370,INBOUND_RECEIVE,2026-03-03T16:17:51,2026-03-03T18:22:51,125,15,EMP-00020,2026-04-30T04:36:50.726872
DOCK-OU-09-14,WH-SOU-09,CAR-001,SHIP-00012337,OUTBOUND_SHIP,2026-03-19T20:09:53,2026-03-19T20:47:53,38,23,EMP-00058,2026-04-30T04:36:50.726872
DOCK-AS-03-16,WH-EAS-03,CAR-001,SHIP-00002742,INBOUND_RECEIVE,2026-04-26T01:00:52,2026-04-26T02:54:52,114,6,EMP-00064,2026-04-30T04:36:50.726872
DOCK-ES-07-17,WH-WES-07,CAR-007,SHIP-00007062,OUTBOUND_SHIP,2025-11-19T01:52:11,2025-11-19T03:07:11,75,34,EMP-00122,2026-04-30T04:36:50.726872
DOCK-OU-09-17,WH-SOU-09,CAR-003,SHIP-00028932,OUTBOUND_SHIP,2026-02-04T16:02:44,2026-02-04T18:16:44,134,11,EMP-00085,2026-04-30T04:36:50.726872
DOCK-ES-07-16,WH-WES-07,CAR-001,SHIP-00020511,OUTBOUND_SHIP,2026-01-14T06:31:56,2026-01-14T08:22:56,111,25,EMP-00200,2026-04-30T04:36:50.726872
DOCK-EN-08-23,WH-CEN-08,CAR-003,SHIP-00029195,OUTBOUND_SHIP,2026-04-06T02:27:40,2026-04-06T03:06:40,39,19,EMP-00077,2026-04-30T04:36:50.726872
DOCK-EN-08-05,WH-CEN-08,CAR-003,SHIP-00013847,OUTBOUND_SHIP,2025-08-26T01:49:19,2025-08-26T04:17:19,148,22,EMP-00029,2026-04-30T04:36:50.726872
DOCK-AS-01-07,WH-EAS-01,CAR-009,SHIP-00027699,OUTBOUND_SHIP,2025-11-15T06:37:04,2025-11-15T07:33:04,56,26,EMP-00041,2026-04-30T04:36:50.726872
DOCK-AS-03-22,WH-EAS-03,CAR-010,SHIP-00042835,INBOUND_RECEIVE,2026-03-11T18:43:25,2026-03-11T19:41:25,58,23,EMP-00141,2026-04-30T04:36:50.726872
DOCK-AS-06-20,WH-EAS-06,CAR-004,SHIP-00044496,INBOUND_RECEIVE,2025-11-12T14:40:31,2025-11-12T16:36:31,116,6,EMP-00169,2026-04-30T04:36:50.726872
DOCK-AS-06-01,WH-EAS-06,CAR-002,SHIP-00038754,OUTBOUND_SHIP,2025-07-28T17:25:31,2025-07-28T19:00:31,95,26,EMP-00052,2026-04-30T04:36:50.726872
DOCK-OR-04-24,WH-NOR-04,CAR-007,SHIP-00044759,OUTBOUND_SHIP,2025-07-13T05:18:39,2025-07-13T06:15:39,57,6,EMP-00112,2026-04-30T04:36:50.726872
DOCK-AS-01-21,WH-EAS-01,CAR-002,SHIP-00034777,CROSS_DOCK,2026-03-12T05:40:07,2026-03-12T07:35:07,115,40,EMP-00017,2026-04-30T04:36:50.726872
DOCK-OU-09-23,WH-SOU-09,CAR-009,SHIP-00030970,INBOUND_RECEIVE,2026-01-17T20:42:39,2026-01-17T21:15:39,33,26,EMP-00150,2026-04-30T04:36:50.726872
DOCK-EN-08-15,WH-CEN-08,CAR-006,SHIP-00022543,OUTBOUND_SHIP,2025-12-25T01:01:21,2025-12-25T02:48:21,107,37,EMP-00158,2026-04-30T04:36:50.726872
DOCK-OR-04-20,WH-NOR-04,CAR-009,SHIP-00034090,OUTBOUND_SHIP,2025-09-09T05:36:51,2025-09-09T07:06:51,90,36,EMP-00065,2026-04-30T04:36:50.726872
DOCK-EN-10-04,WH-CEN-10,CAR-004,SHIP-00013148,INBOUND_RECEIVE,2026-01-25T08:20:34,2026-01-25T12:14:34,234,6,EMP-00090,2026-04-30T04:36:50.726872
DOCK-OR-04-13,WH-NOR-04,CAR-003,SHIP-00031043,OUTBOUND_SHIP,2026-03-05T05:05:47,2026-03-05T05:40:47,35,1,EMP-00038,2026-04-30T04:36:50.726872
DOCK-AS-03-16,WH-EAS-03,CAR-002,SHIP-00030246,OUTBOUND_SHIP,2025-08-14T15:15:08,2025-08-14T15:35:08,20,17,EMP-00084,2026-04-30T04:36:50.726872
DOCK-OU-09-22,WH-SOU-09,CAR-008,SHIP-00000563,INBOUND_RECEIVE,2025-07-24T20:45:27,2025-07-25T00:36:27,231,31,EMP-00099,2026-04-30T04:36:50.726872
