event_id,device_id,device_type,warehouse_id,zone,location_id,event_timestamp,speed_mph,battery_pct,temperature_f,carrying_sku,carrying_qty,event_type,_ingested_at
8de274af-567e-48aa-8fb6-3154183cd69c,DEV-EN-10-011,forklift,WH-CEN-10,ZONE-A,LOC-EN-10-J11-02,2026-04-15T01:42:22,2.6,99,44.1,,0,idle,2026-04-30T04:36:50.726872
6f9df22f-8538-42e3-b29e-073bc255fd7d,DEV-AS-06-003,temp_sensor,WH-EAS-06,SHIPPING,LOC-AS-06-D20-07,2026-03-28T12:16:34,0.0,89,58.6,,0,idle,2026-04-30T04:36:50.726872
0bf73031-2997-4425-b3b9-a2df999271f9,DEV-AS-01-007,dock_door,WH-EAS-01,ZONE-B,LOC-AS-01-K12-02,2026-03-31T21:39:10,0.0,46,62.1,SKU-00011,36,picking,2026-04-30T04:36:50.726872
872c985c-2d22-4723-876d-ecdaa02a3686,DEV-OR-04-010,temp_sensor,WH-NOR-04,RECEIVING,LOC-OR-04-K30-01,2026-02-27T07:33:51,0.0,19,71.1,,0,idle,2026-04-30T04:36:50.726872
bf4bf90f-1a8f-4ebb-9fba-16d06eeba88a,DEV-EN-10-012,forklift,WH-CEN-10,ZONE-D,LOC-EN-10-M21-07,2026-03-30T16:41:49,5.7,39,41.5,,0,charging,2026-04-30T04:36:50.726872
99c56375-37f3-4bda-b7d8-d8ee9d7447d6,DEV-OU-09-003,forklift,WH-SOU-09,ZONE-B,LOC-OU-09-E07-02,2026-04-07T05:47:34,0.7,60,67.8,SKU-00957,28,picking,2026-04-30T04:36:50.726872
555deab0-64d5-4f1b-a5a2-af116ce3096f,DEV-OR-04-012,forklift,WH-NOR-04,ZONE-C,LOC-OR-04-C21-02,2026-03-13T07:19:49,1.9,37,32.1,SKU-00662,9,picking,2026-04-30T04:36:50.726872
8802d114-f075-4b7c-a854-61259a08bfdd,DEV-EN-08-000,temp_sensor,WH-CEN-08,ZONE-A,LOC-EN-08-F17-03,2026-02-25T22:10:23,0.0,10,78.8,,0,idle,2026-04-30T04:36:50.726872
5a9129b2-b412-46fb-87df-003f60eaa559,DEV-AS-03-002,forklift,WH-EAS-03,SHIPPING,LOC-AS-03-J08-06,2026-02-07T09:37:03,6.7,20,73.0,SKU-00932,2,picking,2026-04-30T04:36:50.726872
b9c30009-5025-4878-9ebb-ff748a28a1a8,DEV-ES-07-000,dock_door,WH-WES-07,ZONE-E,LOC-ES-07-P05-06,2026-02-06T23:14:47,0.0,31,68.7,,0,idle,2026-04-30T04:36:50.726872
31ee6a56-9f8f-4242-9d9e-c399390947ee,DEV-ES-07-008,forklift,WH-WES-07,ZONE-C,LOC-ES-07-I29-02,2026-02-22T07:36:12,6.5,37,54.0,SKU-00653,11,putaway,2026-04-30T04:36:50.726872
0ae9959a-903c-424e-b2a7-3371c7bc4021,DEV-OR-05-001,dock_door,WH-NOR-05,ZONE-B,LOC-OR-05-H17-07,2026-02-18T23:33:49,0.0,43,57.6,SKU-00610,16,putaway,2026-04-30T04:36:50.726872
98899e9b-6e3a-43ac-93cd-0d6447d2b6e7,DEV-EN-08-004,conveyor_sensor,WH-CEN-08,RECEIVING,LOC-EN-08-L23-01,2026-02-18T14:32:57,0.0,98,38.0,SKU-00795,7,picking,2026-04-30T04:36:50.726872
657ea260-2918-46b8-a0cc-a3de04b90f7b,DEV-AS-06-016,forklift,WH-EAS-06,ZONE-D,LOC-AS-06-L27-05,2026-03-21T03:30:08,1.8,91,62.4,SKU-00056,2,picking,2026-04-30T04:36:50.726872
dceb9fdd-139f-4833-a593-72919ba5fae4,DEV-OR-05-000,forklift,WH-NOR-05,ZONE-A,LOC-OR-05-G25-08,2026-04-23T20:51:23,3.8,42,50.1,SKU-00695,4,picking,2026-04-30T04:36:50.726872
b55e2e18-cc68-4719-87a0-69138851b9c5,DEV-AS-02-003,temp_sensor,WH-EAS-02,ZONE-A,LOC-AS-02-O01-04,2026-02-10T08:03:14,0.0,45,53.1,SKU-00634,32,picking,2026-04-30T04:36:50.726872
ae191a69-f2d4-42e6-8951-f878e0760bfe,DEV-EN-08-001,temp_sensor,WH-CEN-08,ZONE-A,LOC-EN-08-M03-05,2026-02-19T11:41:41,0.0,60,43.6,SKU-00627,41,putaway,2026-04-30T04:36:50.726872
970b8a37-b47a-47f4-9803-9af86a59e907,DEV-AS-01-001,conveyor_sensor,WH-EAS-01,ZONE-B,LOC-AS-01-F22-07,2026-02-13T12:40:33,0.0,68,36.8,,0,moving,2026-04-30T04:36:50.726872
ffa8aea6-1cd8-4591-a283-c1605312f331,DEV-OU-09-006,conveyor_sensor,WH-SOU-09,ZONE-D,LOC-OU-09-B20-04,2026-03-19T19:40:36,0.0,99,55.0,,0,moving,2026-04-30T04:36:50.726872
6ce3dea6-9bc3-4cb6-83eb-bd85bc07f0d3,DEV-AS-06-010,temp_sensor,WH-EAS-06,RECEIVING,LOC-AS-06-I09-07,2026-02-28T20:00:39,0.0,47,54.1,,0,moving,2026-04-30T04:36:50.726872
110fde36-8340-4c66-a20d-6e8126863eba,DEV-AS-01-006,forklift,WH-EAS-01,ZONE-A,LOC-AS-01-A22-05,2026-02-28T07:56:10,3.0,90,65.6,,0,idle,2026-04-30T04:36:50.726872
9570a11d-1e43-4736-818a-a903a1f3e2ba,DEV-AS-06-006,pallet_jack,WH-EAS-06,ZONE-A,LOC-AS-06-M01-05,2026-02-23T12:42:31,0.0,41,70.1,SKU-00022,17,picking,2026-04-30T04:36:50.726872
d7a9afb0-b90f-4b64-b6eb-4a18c9825403,DEV-OR-05-007,pallet_jack,WH-NOR-05,ZONE-E,LOC-OR-05-C02-07,2026-02-10T04:42:51,0.0,55,39.0,,0,receiving,2026-04-30T04:36:50.726872
4522a60c-00c6-4c8e-b45b-33311c5494a2,DEV-OR-05-004,temp_sensor,WH-NOR-05,ZONE-A,LOC-OR-05-L15-08,2026-03-07T17:05:42,0.0,98,44.5,SKU-00080,9,picking,2026-04-30T04:36:50.726872
5e41f577-afa0-4714-9fa1-ef49fb416830,DEV-EN-10-008,conveyor_sensor,WH-CEN-10,ZONE-C,LOC-EN-10-H17-06,2026-04-26T06:49:28,0.0,93,68.1,SKU-00733,11,putaway,2026-04-30T04:36:50.726872
49f85214-a5ca-41e9-a1b0-5a37012f739b,DEV-OR-05-003,conveyor_sensor,WH-NOR-05,ZONE-C,LOC-OR-05-G18-05,2026-04-29T22:40:24,0.0,32,48.0,,0,idle,2026-04-30T04:36:50.726872
56d7d500-e070-49df-9c03-a5e24e58a514,DEV-AS-02-000,temp_sensor,WH-EAS-02,RECEIVING,LOC-AS-02-G01-08,2026-03-21T04:37:04,0.0,63,68.2,SKU-00527,23,putaway,2026-04-30T04:36:50.726872
68e6215b-d77c-4971-81ff-7090d01273b6,DEV-OR-05-013,forklift,WH-NOR-05,ZONE-C,LOC-OR-05-B17-04,2026-03-06T10:00:44,5.2,61,63.3,,0,idle,2026-04-30T04:36:50.726872
6502f67a-a657-4b3d-8983-72b81f203d92,DEV-AS-01-009,dock_door,WH-EAS-01,RECEIVING,LOC-AS-01-H24-04,2026-04-26T08:12:07,0.0,27,72.4,SKU-00682,36,putaway,2026-04-30T04:36:50.726872
24128017-4e30-4923-a14f-cd02ad668852,DEV-AS-03-007,conveyor_sensor,WH-EAS-03,ZONE-A,LOC-AS-03-P22-05,2026-02-19T00:08:50,0.0,27,42.0,SKU-00440,16,picking,2026-04-30T04:36:50.726872
ead37a63-1adf-4060-89e9-372c05d9b694,DEV-AS-03-003,pallet_jack,WH-EAS-03,ZONE-A,LOC-AS-03-P30-08,2026-02-03T14:33:43,0.0,39,58.4,,0,shipping,2026-04-30T04:36:50.726872
b16d7ff9-6708-4561-889d-213655ff89dc,DEV-AS-01-008,dock_door,WH-EAS-01,ZONE-E,LOC-AS-01-J16-08,2026-02-14T08:16:29,0.0,62,78.2,,0,moving,2026-04-30T04:36:50.726872
40521eb9-d9a7-4efd-ae8a-3cdac49b48e2,DEV-AS-06-002,pallet_jack,WH-EAS-06,ZONE-D,LOC-AS-06-L13-03,2026-02-09T18:54:24,0.0,47,51.8,,0,shipping,2026-04-30T04:36:50.726872
4a6125d2-5cd3-4e1d-9617-82bc576c5e94,DEV-AS-01-005,pallet_jack,WH-EAS-01,ZONE-A,LOC-AS-01-K26-07,2026-02-21T15:40:33,0.0,85,73.4,,0,charging,2026-04-30T04:36:50.726872
310a9783-38fd-4468-ba17-508bf19e131b,DEV-AS-06-002,pallet_jack,WH-EAS-06,SHIPPING,LOC-AS-06-L23-03,2026-04-19T22:26:15,0.0,15,48.1,SKU-00734,26,picking,2026-04-30T04:36:50.726872
f4ba659d-b398-4341-bd2f-fd59c0744d1a,DEV-EN-08-013,temp_sensor,WH-CEN-08,ZONE-E,LOC-EN-08-H13-01,2026-02-24T15:19:32,0.0,77,77.4,,0,idle,2026-04-30T04:36:50.726872
657bba2b-71f6-4aea-af23-f199ad41b0f2,DEV-OR-05-011,pallet_jack,WH-NOR-05,ZONE-E,LOC-OR-05-E18-03,2026-03-01T09:09:18,0.0,30,42.5,,0,idle,2026-04-30T04:36:50.726872
920c6c02-df0b-4a12-a4b0-f18ed684a6ce,DEV-OR-04-010,temp_sensor,WH-NOR-04,ZONE-B,LOC-OR-04-C05-07,2026-04-28T08:45:57,0.0,41,71.8,SKU-00385,36,picking,2026-04-30T04:36:50.726872
02ce7688-ddd9-40dc-a83c-b3e528869aa5,DEV-AS-03-000,temp_sensor,WH-EAS-03,ZONE-D,LOC-AS-03-N20-08,2026-04-02T23:08:42,0.0,67,64.5,SKU-00100,31,picking,2026-04-30T04:36:50.726872
6c8077da-5486-4ef8-8c7c-a5ccf9082ce0,DEV-EN-10-003,temp_sensor,WH-CEN-10,RECEIVING,LOC-EN-10-O21-05,2026-01-30T07:59:13,0.0,31,43.3,,0,idle,2026-04-30T04:36:50.726872
1da690f7-202c-4e12-813d-842610b19507,DEV-AS-01-010,forklift,WH-EAS-01,ZONE-E,LOC-AS-01-C11-07,2026-04-20T07:24:51,4.2,41,60.8,SKU-00284,11,picking,2026-04-30T04:36:50.726872
8859bfe0-a4a1-4e73-bfd7-17cba3325adf,DEV-AS-01-016,dock_door,WH-EAS-01,ZONE-C,LOC-AS-01-P08-04,2026-03-20T01:50:29,0.0,36,39.1,,0,charging,2026-04-30T04:36:50.726872
a44cd5c3-7634-451d-9484-d6d394ef5a65,DEV-AS-06-010,temp_sensor,WH-EAS-06,ZONE-D,LOC-AS-06-E15-08,2026-03-31T03:00:38,0.0,13,65.9,,0,moving,2026-04-30T04:36:50.726872
b6b2656e-b0c6-48e7-b9d1-3a6c47393721,DEV-EN-08-003,forklift,WH-CEN-08,SHIPPING,LOC-EN-08-J21-03,2026-03-07T23:34:01,1.2,21,70.4,,0,receiving,2026-04-30T04:36:50.726872
2cc8e67d-64be-4e46-ab14-e4cc64cf1d00,DEV-AS-01-004,forklift,WH-EAS-01,ZONE-E,LOC-AS-01-N09-07,2026-04-18T09:08:48,6.8,94,78.3,SKU-00155,31,putaway,2026-04-30T04:36:50.726872
a16fa771-07da-4589-83d1-b11bf754fca1,DEV-EN-10-017,conveyor_sensor,WH-CEN-10,ZONE-D,LOC-EN-10-B16-06,2026-03-02T22:48:30,0.0,83,70.8,SKU-00873,44,picking,2026-04-30T04:36:50.726872
57acf3e1-4ed7-4055-b8a7-712a64e23aec,DEV-AS-01-003,conveyor_sensor,WH-EAS-01,ZONE-C,LOC-AS-01-D05-05,2026-03-11T10:10:16,0.0,24,72.4,SKU-00442,9,putaway,2026-04-30T04:36:50.726872
d0c92379-d020-4dce-95c7-20ecabd480c6,DEV-EN-10-009,dock_door,WH-CEN-10,ZONE-C,LOC-EN-10-L28-04,2026-02-27T17:44:08,0.0,18,69.4,SKU-00812,12,picking,2026-04-30T04:36:50.726872
1177d2c8-d98e-4308-8019-aa0b74ef41f4,DEV-EN-10-005,pallet_jack,WH-CEN-10,ZONE-B,LOC-EN-10-D27-01,2026-04-28T08:45:46,0.0,48,71.4,SKU-00209,20,picking,2026-04-30T04:36:50.726872
309636f5-07a7-49b5-95d7-a2bf138c78d5,DEV-AS-06-007,temp_sensor,WH-EAS-06,ZONE-B,LOC-AS-06-L03-02,2026-03-16T20:20:27,0.0,58,61.6,SKU-00041,3,putaway,2026-04-30T04:36:50.726872
336daada-9b11-4099-8d54-3ca9ddfb8562,DEV-EN-08-015,conveyor_sensor,WH-CEN-08,ZONE-D,LOC-EN-08-E11-07,2026-03-28T22:43:13,0.0,45,77.8,SKU-00876,15,picking,2026-04-30T04:36:50.726872
99b3f553-3df3-48c9-8c43-bcacd45bbb39,DEV-AS-01-010,forklift,WH-EAS-01,ZONE-B,LOC-AS-01-K14-03,2026-04-28T02:43:39,5.7,34,53.6,,0,idle,2026-04-30T04:36:50.726872
e8f83ae1-8edb-498a-a81a-c2138fee9d44,DEV-AS-06-011,temp_sensor,WH-EAS-06,SHIPPING,LOC-AS-06-D14-08,2026-02-16T17:36:04,0.0,18,32.4,SKU-00692,13,picking,2026-04-30T04:36:50.726872
c0b67880-3b8e-48a0-8402-d9573f6c31b3,DEV-EN-08-010,temp_sensor,WH-CEN-08,ZONE-D,LOC-EN-08-O09-01,2026-03-31T07:00:17,0.0,76,50.6,,0,idle,2026-04-30T04:36:50.726872
68913e00-677e-4e0f-8717-b37ddaab6c90,DEV-EN-08-010,temp_sensor,WH-CEN-08,ZONE-E,LOC-EN-08-K12-01,2026-03-16T05:50:38,0.0,23,44.5,,0,idle,2026-04-30T04:36:50.726872
9949123f-3f20-482b-8eda-f87359f903ce,DEV-EN-08-009,dock_door,WH-CEN-08,ZONE-E,LOC-EN-08-I25-05,2026-02-15T06:18:25,0.0,100,46.3,SKU-00053,24,putaway,2026-04-30T04:36:50.726872
de7501f9-5e3e-4510-8303-38f64dc88936,DEV-EN-10-011,forklift,WH-CEN-10,ZONE-A,LOC-EN-10-D27-01,2026-03-06T18:03:44,5.4,66,68.8,,0,idle,2026-04-30T04:36:50.726872
61bed380-bf95-4c95-906d-71bdb54031c2,DEV-AS-02-003,temp_sensor,WH-EAS-02,RECEIVING,LOC-AS-02-J05-05,2026-04-20T06:48:28,0.0,14,65.2,SKU-00252,44,picking,2026-04-30T04:36:50.726872
0fc7d2e0-a3d4-4e9f-b325-5662b9383b3a,DEV-OR-04-000,temp_sensor,WH-NOR-04,ZONE-D,LOC-OR-04-C29-03,2026-04-22T03:55:37,0.0,31,41.3,,0,shipping,2026-04-30T04:36:50.726872
2396c65f-cbc4-4c16-9a54-369d09a32746,DEV-AS-03-001,temp_sensor,WH-EAS-03,ZONE-A,LOC-AS-03-F17-08,2026-01-31T19:49:04,0.0,14,65.9,SKU-00376,50,putaway,2026-04-30T04:36:50.726872
d4f1ddb0-0f81-4f36-8e10-81a2e3a83ca7,DEV-EN-10-002,conveyor_sensor,WH-CEN-10,RECEIVING,LOC-EN-10-I26-08,2026-03-14T02:23:45,0.0,15,37.4,,0,receiving,2026-04-30T04:36:50.726872
c41c850b-9f8b-41d3-b060-3e9ac5b9aa6f,DEV-AS-06-015,dock_door,WH-EAS-06,SHIPPING,LOC-AS-06-N26-07,2026-04-13T11:38:52,0.0,53,60.9,,0,idle,2026-04-30T04:36:50.726872
87c8e4c2-8965-424a-bf58-4404bf114c2f,DEV-ES-07-000,dock_door,WH-WES-07,ZONE-B,LOC-ES-07-L27-04,2026-03-10T10:33:58,0.0,28,44.7,,0,moving,2026-04-30T04:36:50.726872
b3f5d584-1604-4102-8644-9d3f28a8d5b5,DEV-AS-06-014,conveyor_sensor,WH-EAS-06,RECEIVING,LOC-AS-06-F20-05,2026-02-03T03:05:50,0.0,76,48.5,,0,moving,2026-04-30T04:36:50.726872
f9283bb9-bd10-4a6c-8b7b-32cb9f82822d,DEV-AS-01-009,dock_door,WH-EAS-01,SHIPPING,LOC-AS-01-L07-05,2026-02-16T06:24:50,0.0,50,75.4,,0,moving,2026-04-30T04:36:50.726872
8c3b04ee-ae9a-4fde-881d-ad026eabc325,DEV-AS-01-014,conveyor_sensor,WH-EAS-01,ZONE-C,LOC-AS-01-L16-07,2026-04-30T00:05:07,0.0,95,50.3,,0,moving,2026-04-30T04:36:50.726872
32bc45b9-82b8-4f01-ae53-f73734b5d2f1,DEV-ES-07-009,pallet_jack,WH-WES-07,ZONE-A,LOC-ES-07-B09-02,2026-04-10T15:17:46,0.0,82,33.2,,0,receiving,2026-04-30T04:36:50.726872
79922090-3a81-446e-bbbf-192882e116ba,DEV-AS-02-002,forklift,WH-EAS-02,RECEIVING,LOC-AS-02-H01-08,2026-04-20T06:28:53,6.4,10,53.2,SKU-00953,4,picking,2026-04-30T04:36:50.726872
19802138-9127-47ef-ae75-45e0a307502a,DEV-AS-03-008,temp_sensor,WH-EAS-03,ZONE-A,LOC-AS-03-C12-04,2026-02-14T18:03:04,0.0,22,68.0,SKU-00234,30,picking,2026-04-30T04:36:50.726872
bf43b27d-0c9b-473e-b375-b806b7c9af28,DEV-EN-10-009,dock_door,WH-CEN-10,ZONE-C,LOC-EN-10-P22-08,2026-02-25T17:54:22,0.0,56,69.0,,0,charging,2026-04-30T04:36:50.726872
d08cfc51-0eb2-48ad-8fbd-4a1a54a25ac6,DEV-EN-10-000,forklift,WH-CEN-10,ZONE-E,LOC-EN-10-C11-08,2026-02-01T17:34:29,7.5,51,49.6,,0,idle,2026-04-30T04:36:50.726872
ac5180ee-80dc-4591-9208-80699b109c58,DEV-AS-01-011,temp_sensor,WH-EAS-01,SHIPPING,LOC-AS-01-L25-07,2026-01-31T09:05:21,0.0,40,66.2,SKU-00610,28,putaway,2026-04-30T04:36:50.726872
ba5b86ec-1331-4edb-861b-3f12523fd9b3,DEV-EN-10-004,conveyor_sensor,WH-CEN-10,RECEIVING,LOC-EN-10-B22-03,2026-04-24T22:50:41,0.0,20,76.5,,0,receiving,2026-04-30T04:36:50.726872
14587659-ff07-4653-a1ad-aeb3d8cf6007,DEV-OR-04-011,dock_door,WH-NOR-04,ZONE-C,LOC-OR-04-K07-04,2026-03-28T13:56:13,0.0,87,69.2,,0,receiving,2026-04-30T04:36:50.726872
e64bc10c-c6fd-4f31-b25f-7ff534b2c168,DEV-AS-06-009,conveyor_sensor,WH-EAS-06,RECEIVING,LOC-AS-06-O23-03,2026-02-23T06:27:00,0.0,64,58.9,SKU-00574,28,picking,2026-04-30T04:36:50.726872
9e19169e-cd0b-4e63-a3ef-cb667593f043,DEV-OR-05-000,forklift,WH-NOR-05,SHIPPING,LOC-OR-05-O06-02,2026-03-07T00:29:42,0.9,48,49.1,SKU-00256,29,picking,2026-04-30T04:36:50.726872
dca19bc3-9e70-4d98-ba51-7161b7195d2b,DEV-AS-01-002,forklift,WH-EAS-01,SHIPPING,LOC-AS-01-K01-07,2026-03-14T08:08:54,6.2,19,66.3,,0,charging,2026-04-30T04:36:50.726872
b74a8bb6-5813-4b31-8641-ecc31aae69c7,DEV-AS-03-008,temp_sensor,WH-EAS-03,ZONE-E,LOC-AS-03-A18-08,2026-03-22T03:30:21,0.0,27,38.1,,0,moving,2026-04-30T04:36:50.726872
d4f2e418-5512-494e-be97-6f461e96e80d,DEV-AS-02-003,temp_sensor,WH-EAS-02,ZONE-A,LOC-AS-02-J17-02,2026-02-24T18:55:07,0.0,70,68.2,,0,idle,2026-04-30T04:36:50.726872
6683a8bd-5bc2-4158-918f-5531d619d3e0,DEV-OR-05-006,temp_sensor,WH-NOR-05,ZONE-D,LOC-OR-05-C06-01,2026-02-27T12:39:29,0.0,89,78.7,,0,moving,2026-04-30T04:36:50.726872
5cb4720c-63c8-42bf-bef6-f0a119542e2a,DEV-EN-10-016,conveyor_sensor,WH-CEN-10,ZONE-D,LOC-EN-10-N28-07,2026-03-25T02:34:09,0.0,12,55.4,SKU-00861,20,picking,2026-04-30T04:36:50.726872
c631013a-1799-45aa-87db-9e2bd054d2e8,DEV-AS-06-016,forklift,WH-EAS-06,ZONE-E,LOC-AS-06-J19-03,2026-02-05T10:47:36,4.4,41,64.7,SKU-00190,25,putaway,2026-04-30T04:36:50.726872
f13762b0-a43c-4c02-9108-02ce33394505,DEV-AS-02-003,temp_sensor,WH-EAS-02,ZONE-A,LOC-AS-02-D03-06,2026-04-26T14:30:04,0.0,56,38.8,SKU-00510,21,picking,2026-04-30T04:36:50.726872
ea1ebc30-269e-43e9-a88b-e440760862c5,DEV-AS-06-003,temp_sensor,WH-EAS-06,SHIPPING,LOC-AS-06-I28-03,2026-04-06T21:56:23,0.0,28,43.6,,0,charging,2026-04-30T04:36:50.726872
0c9382ac-3e95-42f6-bd0c-dcbbe34cccbe,DEV-OU-09-007,conveyor_sensor,WH-SOU-09,ZONE-B,LOC-OU-09-O21-02,2026-02-25T21:56:37,0.0,86,32.0,,0,idle,2026-04-30T04:36:50.726872
ac71e630-1973-442e-946b-cd48cae0c3e3,DEV-OR-05-013,forklift,WH-NOR-05,RECEIVING,LOC-OR-05-I20-05,2026-03-25T08:49:29,3.6,82,73.6,,0,receiving,2026-04-30T04:36:50.726872
236c82a2-323c-421f-8c75-bbcd8c3333d8,DEV-OU-09-007,conveyor_sensor,WH-SOU-09,ZONE-B,LOC-OU-09-E21-06,2026-02-07T17:48:19,0.0,16,51.9,SKU-00728,25,putaway,2026-04-30T04:36:50.726872
ac33d5df-4fc8-411d-951c-cbf106cba854,DEV-OR-05-006,temp_sensor,WH-NOR-05,ZONE-C,LOC-OR-05-B28-05,2026-03-08T12:58:53,0.0,18,38.3,,0,receiving,2026-04-30T04:36:50.726872
9dc0e5de-a8de-48fa-bd6d-0461710fd1a2,DEV-ES-07-001,temp_sensor,WH-WES-07,ZONE-E,LOC-ES-07-C05-02,2026-04-02T15:33:43,0.0,94,57.7,SKU-00408,4,picking,2026-04-30T04:36:50.726872
40552a7f-ec97-4c01-a1d7-b3449c47053e,DEV-OR-04-005,temp_sensor,WH-NOR-04,ZONE-A,LOC-OR-04-F13-05,2026-02-11T22:26:57,0.0,52,56.3,SKU-00724,20,putaway,2026-04-30T04:36:50.726872
95c6f37d-f248-45e1-9d8b-3af2e5b13163,DEV-OR-05-008,conveyor_sensor,WH-NOR-05,ZONE-C,LOC-OR-05-C07-03,2026-03-28T21:36:58,0.0,87,77.6,SKU-00532,4,picking,2026-04-30T04:36:50.726872
87fd74c3-041a-4303-bbcc-f4c5f4998186,DEV-OU-09-007,conveyor_sensor,WH-SOU-09,ZONE-A,LOC-OU-09-O20-06,2026-03-25T08:04:25,0.0,91,69.6,SKU-00275,49,picking,2026-04-30T04:36:50.726872
a6db5d2e-055d-4996-8c3c-b3a0729e4864,DEV-EN-08-000,temp_sensor,WH-CEN-08,ZONE-E,LOC-EN-08-D19-06,2026-03-17T10:07:37,0.0,31,54.3,SKU-00959,13,picking,2026-04-30T04:36:50.726872
52124380-5245-4d4a-8ad1-054afeec271f,DEV-OR-05-010,forklift,WH-NOR-05,ZONE-C,LOC-OR-05-K23-01,2026-04-10T14:19:40,7.6,77,74.8,,0,receiving,2026-04-30T04:36:50.726872
f5f503be-3a69-411d-9dd4-06b45329b44c,DEV-EN-10-000,forklift,WH-CEN-10,ZONE-B,LOC-EN-10-C21-05,2026-01-31T14:02:09,1.5,14,64.5,SKU-00227,15,putaway,2026-04-30T04:36:50.726872
5c2828ec-5aa2-44bd-90db-b5201406d579,DEV-OR-04-008,dock_door,WH-NOR-04,ZONE-D,LOC-OR-04-O06-02,2026-03-20T14:46:28,0.0,17,56.5,,0,idle,2026-04-30T04:36:50.726872
97c9fd8d-f1fb-4d4c-8051-685c5408012e,DEV-AS-06-014,conveyor_sensor,WH-EAS-06,ZONE-A,LOC-AS-06-O05-05,2026-04-24T00:11:05,0.0,41,60.0,,0,moving,2026-04-30T04:36:50.726872
845c3267-0271-40cc-84f6-b290c330ec57,DEV-AS-01-007,dock_door,WH-EAS-01,ZONE-D,LOC-AS-01-L29-01,2026-02-02T03:55:32,0.0,20,38.5,,0,idle,2026-04-30T04:36:50.726872
dc5ce6dc-44eb-4b6a-a352-8b9c79380c12,DEV-AS-06-005,forklift,WH-EAS-06,RECEIVING,LOC-AS-06-L06-08,2026-02-17T12:18:47,1.8,26,45.0,,0,receiving,2026-04-30T04:36:50.726872
5ea83a62-e0f4-4e49-94f8-6d912b4b2a2f,DEV-AS-03-004,pallet_jack,WH-EAS-03,SHIPPING,LOC-AS-03-N06-06,2026-03-23T19:28:47,0.0,70,69.1,SKU-00557,11,putaway,2026-04-30T04:36:50.726872
2e6d8dc3-527f-45aa-8d98-ce7b747d07b7,DEV-OR-04-015,forklift,WH-NOR-04,ZONE-A,LOC-OR-04-I30-06,2026-04-13T00:20:48,3.0,79,62.1,,0,charging,2026-04-30T04:36:50.726872
cb647bb1-649b-4adc-be79-ffaeddb6b51c,DEV-OU-09-001,temp_sensor,WH-SOU-09,RECEIVING,LOC-OU-09-O21-02,2026-02-26T02:45:43,0.0,77,70.7,SKU-00039,48,picking,2026-04-30T04:36:50.726872
24496025-515e-4367-8522-5996b1e2296a,DEV-OR-05-006,temp_sensor,WH-NOR-05,ZONE-C,LOC-OR-05-K08-07,2026-03-06T13:59:25,0.0,48,71.8,SKU-00590,36,putaway,2026-04-30T04:36:50.726872
ae3a5dc5-087a-4f00-adcf-537dd311c8cb,DEV-AS-01-001,conveyor_sensor,WH-EAS-01,ZONE-D,LOC-AS-01-A07-01,2026-03-04T03:01:03,0.0,83,66.0,,0,moving,2026-04-30T04:36:50.726872
d802a2a2-dc07-4f5c-9258-fad248410a08,DEV-AS-01-004,forklift,WH-EAS-01,RECEIVING,LOC-AS-01-E25-02,2026-04-19T02:28:50,6.5,31,50.9,SKU-00772,7,putaway,2026-04-30T04:36:50.726872
b7a36fd1-1160-45ee-9a2f-ce229accb8d6,DEV-EN-10-001,forklift,WH-CEN-10,ZONE-B,LOC-EN-10-G24-02,2026-02-20T03:56:35,3.3,98,44.6,SKU-00542,26,picking,2026-04-30T04:36:50.726872
5f93ee6d-2f44-48b1-99e0-087551249672,DEV-EN-08-002,temp_sensor,WH-CEN-08,ZONE-E,LOC-EN-08-C15-08,2026-04-20T19:26:00,0.0,75,69.7,,0,shipping,2026-04-30T04:36:50.726872
d5b86911-b85e-4ab8-be5d-2905a470e9be,DEV-AS-01-008,dock_door,WH-EAS-01,SHIPPING,LOC-AS-01-L07-07,2026-03-19T00:03:27,0.0,37,44.4,SKU-00135,10,picking,2026-04-30T04:36:50.726872
e427bf1b-c39d-4b9c-9ca1-196d601b6d83,DEV-AS-01-016,dock_door,WH-EAS-01,ZONE-D,LOC-AS-01-B30-06,2026-01-31T15:02:11,0.0,85,79.1,SKU-00908,2,picking,2026-04-30T04:36:50.726872
9910d4c1-2ed5-42ce-805d-b6677f0b4cd6,DEV-OU-09-004,conveyor_sensor,WH-SOU-09,ZONE-E,LOC-OU-09-I05-03,2026-04-15T23:56:44,0.0,17,53.0,,0,shipping,2026-04-30T04:36:50.726872
749fba24-999c-4a0e-b2ad-1712c2489bb6,DEV-ES-07-001,temp_sensor,WH-WES-07,ZONE-D,LOC-ES-07-E10-05,2026-04-15T04:09:42,0.0,88,75.1,SKU-00402,8,picking,2026-04-30T04:36:50.726872
3c7d313c-8691-4229-a2f5-092bbd7d8c7d,DEV-ES-07-000,dock_door,WH-WES-07,ZONE-D,LOC-ES-07-N13-02,2026-02-17T20:14:29,0.0,32,47.0,,0,moving,2026-04-30T04:36:50.726872
f8de563a-987d-48c5-877c-8ea47532bb94,DEV-EN-08-015,conveyor_sensor,WH-CEN-08,SHIPPING,LOC-EN-08-H13-03,2026-03-12T11:55:11,0.0,30,34.9,,0,idle,2026-04-30T04:36:50.726872
