line_id,order_id,sku,qty_ordered,qty_fulfilled,qty_backordered,unit_price,line_value,is_backordered,fulfilled_date,_ingested_at
LINE-0000110962,ORD-00042979,SKU-00213,48,48,0,955.34,45856.32,False,2025-07-24,2026-04-30T04:36:50.726872
LINE-0000110963,ORD-00042979,SKU-00109,50,50,0,196.64,9832.0,False,2025-07-26,2026-04-30T04:36:50.726872
LINE-0000110964,ORD-00042980,SKU-00403,28,28,0,304.8,8534.4,False,2024-07-17,2026-04-30T04:36:50.726872
LINE-0000110965,ORD-00042981,SKU-00680,43,43,0,224.72,9662.96,False,2024-06-29,2026-04-30T04:36:50.726872
LINE-0000110966,ORD-00042981,SKU-00378,46,46,0,1221.06,56168.76,False,2024-07-01,2026-04-30T04:36:50.726872
LINE-0000110967,ORD-00042981,SKU-00193,3,3,0,227.34,682.02,False,2024-07-01,2026-04-30T04:36:50.726872
LINE-0000110968,ORD-00042982,SKU-00409,49,49,0,567.38,27801.62,False,2024-08-20,2026-04-30T04:36:50.726872
LINE-0000110969,ORD-00042982,SKU-00176,21,0,21,122.89,2580.69,True,2024-08-18,2026-04-30T04:36:50.726872
LINE-0000110970,ORD-00042982,SKU-00394,11,11,0,561.41,6175.51,False,2024-08-17,2026-04-30T04:36:50.726872
LINE-0000110971,ORD-00042982,SKU-00071,7,7,0,772.17,5405.19,False,2024-08-17,2026-04-30T04:36:50.726872
LINE-0000110972,ORD-00042983,SKU-00382,35,35,0,338.27,11839.45,False,2025-05-22,2026-04-30T04:36:50.726872
LINE-0000110973,ORD-00042983,SKU-00814,25,25,0,1407.02,35175.5,False,2025-05-24,2026-04-30T04:36:50.726872
LINE-0000110974,ORD-00042983,SKU-00773,45,45,0,446.29,20083.05,False,2025-05-24,2026-04-30T04:36:50.726872
LINE-0000110975,ORD-00042984,SKU-00518,19,19,0,103.22,1961.18,False,2025-08-31,2026-04-30T04:36:50.726872
LINE-0000110976,ORD-00042985,SKU-00245,6,6,0,560.02,3360.12,False,2025-01-17,2026-04-30T04:36:50.726872
LINE-0000110977,ORD-00042985,SKU-00506,2,2,0,1073.51,2147.02,False,2025-01-19,2026-04-30T04:36:50.726872
LINE-0000110978,ORD-00042985,SKU-00091,39,39,0,439.99,17159.61,False,2025-01-18,2026-04-30T04:36:50.726872
LINE-0000110979,ORD-00042985,SKU-00776,33,33,0,97.71,3224.43,False,2025-01-18,2026-04-30T04:36:50.726872
LINE-0000110980,ORD-00042986,SKU-00746,30,30,0,836.55,25096.5,False,2024-11-22,2026-04-30T04:36:50.726872
LINE-0000110981,ORD-00042987,SKU-00264,28,28,0,34.53,966.84,False,2025-12-20,2026-04-30T04:36:50.726872
LINE-0000110982,ORD-00042988,SKU-00460,31,31,0,281.22,8717.82,False,2024-06-27,2026-04-30T04:36:50.726872
LINE-0000110983,ORD-00042988,SKU-00887,45,45,0,456.45,20540.25,False,2024-06-26,2026-04-30T04:36:50.726872
LINE-0000110984,ORD-00042989,SKU-00068,7,7,0,1195.69,8369.83,False,2026-01-24,2026-04-30T04:36:50.726872
LINE-0000110985,ORD-00042989,SKU-00839,24,0,24,242.51,5820.24,True,2026-01-23,2026-04-30T04:36:50.726872
LINE-0000110986,ORD-00042990,SKU-00694,15,15,0,295.92,4438.8,False,2025-11-29,2026-04-30T04:36:50.726872
LINE-0000110987,ORD-00042991,SKU-00536,34,34,0,62.93,2139.62,False,2024-09-11,2026-04-30T04:36:50.726872
LINE-0000110988,ORD-00042991,SKU-01000,30,30,0,1143.15,34294.5,False,2024-09-10,2026-04-30T04:36:50.726872
LINE-0000110989,ORD-00042991,SKU-00294,25,25,0,12.59,314.75,False,2024-09-09,2026-04-30T04:36:50.726872
LINE-0000110990,ORD-00042991,SKU-00332,30,30,0,260.37,7811.1,False,2024-09-09,2026-04-30T04:36:50.726872
LINE-0000110991,ORD-00042991,SKU-00605,21,21,0,558.03,11718.63,False,2024-09-11,2026-04-30T04:36:50.726872
LINE-0000110992,ORD-00042992,SKU-00581,36,36,0,909.52,32742.72,False,2026-01-05,2026-04-30T04:36:50.726872
LINE-0000110993,ORD-00042992,SKU-00579,29,29,0,810.59,23507.11,False,2026-01-06,2026-04-30T04:36:50.726872
LINE-0000110994,ORD-00042992,SKU-00314,27,27,0,169.67,4581.09,False,2026-01-08,2026-04-30T04:36:50.726872
LINE-0000110995,ORD-00042992,SKU-00749,30,30,0,679.11,20373.3,False,2026-01-07,2026-04-30T04:36:50.726872
LINE-0000110996,ORD-00042992,SKU-00729,15,15,0,315.31,4729.65,False,2026-01-05,2026-04-30T04:36:50.726872
LINE-0000110997,ORD-00042993,SKU-00807,21,0,21,151.15,3174.15,True,2026-03-12,2026-04-30T04:36:50.726872
LINE-0000110998,ORD-00042993,SKU-00358,11,11,0,1080.55,11886.05,False,2026-03-14,2026-04-30T04:36:50.726872
LINE-0000110999,ORD-00042993,SKU-00541,14,14,0,695.87,9742.18,False,2026-03-15,2026-04-30T04:36:50.726872
LINE-0000111000,ORD-00042994,SKU-00573,25,25,0,965.2,24130.0,False,,2026-04-30T04:36:50.726872
LINE-0000111001,ORD-00042994,SKU-00908,42,0,42,675.34,28364.28,True,,2026-04-30T04:36:50.726872
LINE-0000111002,ORD-00042994,SKU-00892,19,19,0,328.88,6248.72,False,,2026-04-30T04:36:50.726872
LINE-0000111003,ORD-00042994,SKU-00628,16,16,0,389.71,6235.36,False,,2026-04-30T04:36:50.726872
LINE-0000111004,ORD-00042994,SKU-00171,4,4,0,1210.03,4840.12,False,,2026-04-30T04:36:50.726872
LINE-0000111005,ORD-00042995,SKU-00243,21,21,0,598.91,12577.11,False,2024-12-27,2026-04-30T04:36:50.726872
LINE-0000111006,ORD-00042995,SKU-00153,39,0,39,1016.03,39625.17,True,2024-12-29,2026-04-30T04:36:50.726872
LINE-0000111007,ORD-00042995,SKU-00434,23,23,0,965.1,22197.3,False,2024-12-25,2026-04-30T04:36:50.726872
LINE-0000111008,ORD-00042995,SKU-00921,9,9,0,870.92,7838.28,False,2024-12-25,2026-04-30T04:36:50.726872
LINE-0000111009,ORD-00042996,SKU-00345,1,1,0,1156.36,1156.36,False,,2026-04-30T04:36:50.726872
LINE-0000111010,ORD-00042997,SKU-00672,4,4,0,354.69,1418.76,False,2024-06-15,2026-04-30T04:36:50.726872
LINE-0000111011,ORD-00042998,SKU-00859,28,28,0,615.54,17235.12,False,2026-03-02,2026-04-30T04:36:50.726872
LINE-0000111012,ORD-00042998,SKU-00833,18,0,18,94.23,1696.14,True,2026-03-02,2026-04-30T04:36:50.726872
LINE-0000111013,ORD-00042999,SKU-00825,14,14,0,658.17,9214.38,False,2025-09-09,2026-04-30T04:36:50.726872
LINE-0000111014,ORD-00043000,SKU-00424,19,19,0,616.63,11715.97,False,,2026-04-30T04:36:50.726872
LINE-0000111015,ORD-00043000,SKU-00264,31,0,31,34.53,1070.43,True,,2026-04-30T04:36:50.726872
LINE-0000111016,ORD-00043000,SKU-00589,36,36,0,649.99,23399.64,False,,2026-04-30T04:36:50.726872
LINE-0000111017,ORD-00043000,SKU-00193,33,33,0,227.34,7502.22,False,,2026-04-30T04:36:50.726872
LINE-0000111018,ORD-00043001,SKU-00186,7,7,0,157.53,1102.71,False,2026-03-13,2026-04-30T04:36:50.726872
LINE-0000111019,ORD-00043002,SKU-00373,25,25,0,277.02,6925.5,False,2024-12-14,2026-04-30T04:36:50.726872
LINE-0000111020,ORD-00043002,SKU-00351,36,36,0,279.94,10077.84,False,2024-12-13,2026-04-30T04:36:50.726872
LINE-0000111021,ORD-00043002,SKU-00062,25,25,0,64.42,1610.5,False,2024-12-12,2026-04-30T04:36:50.726872
LINE-0000111022,ORD-00043002,SKU-00723,23,23,0,1424.9,32772.7,False,2024-12-11,2026-04-30T04:36:50.726872
LINE-0000111023,ORD-00043002,SKU-00424,21,21,0,616.63,12949.23,False,2024-12-13,2026-04-30T04:36:50.726872
LINE-0000111024,ORD-00043002,SKU-00248,14,14,0,13.25,185.5,False,2024-12-14,2026-04-30T04:36:50.726872
LINE-0000111025,ORD-00043003,SKU-00938,12,12,0,409.68,4916.16,False,2024-12-21,2026-04-30T04:36:50.726872
LINE-0000111026,ORD-00043003,SKU-00332,34,34,0,260.37,8852.58,False,2024-12-21,2026-04-30T04:36:50.726872
LINE-0000111027,ORD-00043004,SKU-00562,10,10,0,432.67,4326.7,False,,2026-04-30T04:36:50.726872
LINE-0000111028,ORD-00043004,SKU-00713,13,13,0,1120.64,14568.32,False,,2026-04-30T04:36:50.726872
LINE-0000111029,ORD-00043004,SKU-00910,48,48,0,749.19,35961.12,False,,2026-04-30T04:36:50.726872
LINE-0000111030,ORD-00043004,SKU-00825,25,25,0,658.17,16454.25,False,,2026-04-30T04:36:50.726872
LINE-0000111031,ORD-00043004,SKU-00657,17,17,0,383.73,6523.41,False,,2026-04-30T04:36:50.726872
LINE-0000111032,ORD-00043004,SKU-00424,11,11,0,616.63,6782.93,False,,2026-04-30T04:36:50.726872
LINE-0000111033,ORD-00043005,SKU-00374,31,31,0,282.3,8751.3,False,2025-02-03,2026-04-30T04:36:50.726872
LINE-0000111034,ORD-00043005,SKU-00130,49,49,0,606.81,29733.69,False,2025-02-03,2026-04-30T04:36:50.726872
LINE-0000111035,ORD-00043005,SKU-00572,24,24,0,114.28,2742.72,False,2025-02-02,2026-04-30T04:36:50.726872
LINE-0000111036,ORD-00043005,SKU-00666,24,24,0,885.94,21262.56,False,2025-01-30,2026-04-30T04:36:50.726872
LINE-0000111037,ORD-00043006,SKU-00804,40,0,40,1303.69,52147.6,True,2025-12-07,2026-04-30T04:36:50.726872
LINE-0000111038,ORD-00043007,SKU-00705,5,5,0,597.16,2985.8,False,2026-01-27,2026-04-30T04:36:50.726872
LINE-0000111039,ORD-00043007,SKU-00181,9,9,0,203.85,1834.65,False,2026-01-27,2026-04-30T04:36:50.726872
LINE-0000111040,ORD-00043007,SKU-00366,17,17,0,17.77,302.09,False,2026-01-26,2026-04-30T04:36:50.726872
LINE-0000111041,ORD-00043007,SKU-00717,50,0,50,837.46,41873.0,True,2026-01-26,2026-04-30T04:36:50.726872
LINE-0000111042,ORD-00043008,SKU-00183,15,15,0,25.13,376.95,False,2025-04-17,2026-04-30T04:36:50.726872
LINE-0000111043,ORD-00043009,SKU-00298,27,27,0,444.63,12005.01,False,2024-11-10,2026-04-30T04:36:50.726872
LINE-0000111044,ORD-00043009,SKU-00943,6,6,0,699.51,4197.06,False,2024-11-10,2026-04-30T04:36:50.726872
LINE-0000111045,ORD-00043009,SKU-00492,28,28,0,101.86,2852.08,False,2024-11-09,2026-04-30T04:36:50.726872
LINE-0000111046,ORD-00043009,SKU-00559,29,29,0,1443.84,41871.36,False,2024-11-10,2026-04-30T04:36:50.726872
LINE-0000111047,ORD-00043010,SKU-00639,1,1,0,126.89,126.89,False,2024-08-08,2026-04-30T04:36:50.726872
LINE-0000111048,ORD-00043010,SKU-00805,42,0,42,742.12,31169.04,True,2024-08-11,2026-04-30T04:36:50.726872
LINE-0000111049,ORD-00043011,SKU-00355,32,32,0,1206.91,38621.12,False,2024-09-16,2026-04-30T04:36:50.726872
LINE-0000111050,ORD-00043011,SKU-00670,8,8,0,1158.15,9265.2,False,2024-09-15,2026-04-30T04:36:50.726872
LINE-0000111051,ORD-00043011,SKU-00343,6,6,0,267.09,1602.54,False,2024-09-12,2026-04-30T04:36:50.726872
LINE-0000111052,ORD-00043011,SKU-00790,9,9,0,558.05,5022.45,False,2024-09-12,2026-04-30T04:36:50.726872
LINE-0000111053,ORD-00043012,SKU-00230,42,42,0,1047.64,44000.88,False,,2026-04-30T04:36:50.726872
LINE-0000111054,ORD-00043013,SKU-00345,39,39,0,1156.36,45098.04,False,2025-04-04,2026-04-30T04:36:50.726872
LINE-0000111055,ORD-00043014,SKU-00476,19,19,0,746.1,14175.9,False,2024-07-18,2026-04-30T04:36:50.726872
LINE-0000111056,ORD-00043014,SKU-00640,24,24,0,584.09,14018.16,False,2024-07-19,2026-04-30T04:36:50.726872
LINE-0000111057,ORD-00043014,SKU-00404,49,49,0,688.07,33715.43,False,2024-07-19,2026-04-30T04:36:50.726872
LINE-0000111058,ORD-00043014,SKU-00728,4,0,4,140.63,562.52,True,2024-07-18,2026-04-30T04:36:50.726872
LINE-0000111059,ORD-00043014,SKU-00323,38,38,0,676.63,25711.94,False,2024-07-20,2026-04-30T04:36:50.726872
LINE-0000111060,ORD-00043015,SKU-00434,44,44,0,965.1,42464.4,False,2025-03-11,2026-04-30T04:36:50.726872
LINE-0000111061,ORD-00043015,SKU-00504,44,44,0,371.85,16361.4,False,2025-03-10,2026-04-30T04:36:50.726872
LINE-0000111062,ORD-00043016,SKU-00501,48,48,0,255.83,12279.84,False,2025-04-09,2026-04-30T04:36:50.726872
LINE-0000111063,ORD-00043016,SKU-00697,42,42,0,385.76,16201.92,False,2025-04-09,2026-04-30T04:36:50.726872
LINE-0000111064,ORD-00043016,SKU-00273,32,32,0,233.5,7472.0,False,2025-04-09,2026-04-30T04:36:50.726872
LINE-0000111065,ORD-00043016,SKU-00326,29,29,0,714.39,20717.31,False,2025-04-10,2026-04-30T04:36:50.726872
LINE-0000111066,ORD-00043017,SKU-00461,22,22,0,111.07,2443.54,False,2025-01-17,2026-04-30T04:36:50.726872
LINE-0000111067,ORD-00043018,SKU-00651,25,25,0,1136.37,28409.25,False,,2026-04-30T04:36:50.726872
LINE-0000111068,ORD-00043019,SKU-00321,28,28,0,124.23,3478.44,False,2025-06-14,2026-04-30T04:36:50.726872
LINE-0000111069,ORD-00043019,SKU-00543,38,38,0,831.0,31578.0,False,2025-06-16,2026-04-30T04:36:50.726872
LINE-0000111070,ORD-00043019,SKU-00137,47,47,0,702.14,33000.58,False,2025-06-17,2026-04-30T04:36:50.726872
LINE-0000111071,ORD-00043019,SKU-00742,37,37,0,833.54,30840.98,False,2025-06-17,2026-04-30T04:36:50.726872
LINE-0000111072,ORD-00043020,SKU-00540,17,17,0,1013.62,17231.54,False,,2026-04-30T04:36:50.726872
LINE-0000111073,ORD-00043021,SKU-00881,13,13,0,170.95,2222.35,False,2025-02-18,2026-04-30T04:36:50.726872
LINE-0000111074,ORD-00043022,SKU-00122,11,11,0,569.56,6265.16,False,2024-08-05,2026-04-30T04:36:50.726872
LINE-0000111075,ORD-00043022,SKU-00479,3,3,0,1034.11,3102.33,False,2024-08-06,2026-04-30T04:36:50.726872
LINE-0000111076,ORD-00043022,SKU-00131,12,12,0,993.98,11927.76,False,2024-08-03,2026-04-30T04:36:50.726872
LINE-0000111077,ORD-00043023,SKU-00986,27,27,0,402.23,10860.21,False,2026-04-11,2026-04-30T04:36:50.726872
LINE-0000111078,ORD-00043024,SKU-00460,38,38,0,281.22,10686.36,False,2025-06-14,2026-04-30T04:36:50.726872
LINE-0000111079,ORD-00043024,SKU-00459,43,0,43,32.97,1417.71,True,2025-06-15,2026-04-30T04:36:50.726872
LINE-0000111080,ORD-00043025,SKU-00283,1,1,0,508.74,508.74,False,2024-12-14,2026-04-30T04:36:50.726872
LINE-0000111081,ORD-00043026,SKU-00663,30,30,0,440.31,13209.3,False,2025-09-30,2026-04-30T04:36:50.726872
LINE-0000111082,ORD-00043027,SKU-00724,5,5,0,624.53,3122.65,False,2025-02-14,2026-04-30T04:36:50.726872
LINE-0000111083,ORD-00043027,SKU-00927,3,3,0,1354.5,4063.5,False,2025-02-11,2026-04-30T04:36:50.726872
LINE-0000111084,ORD-00043028,SKU-00360,9,9,0,784.93,7064.37,False,2025-06-05,2026-04-30T04:36:50.726872
LINE-0000111085,ORD-00043028,SKU-00247,33,33,0,175.83,5802.39,False,2025-06-03,2026-04-30T04:36:50.726872
LINE-0000111086,ORD-00043029,SKU-00215,5,5,0,1012.95,5064.75,False,,2026-04-30T04:36:50.726872
LINE-0000111087,ORD-00043029,SKU-00780,15,15,0,106.72,1600.8,False,,2026-04-30T04:36:50.726872
LINE-0000111088,ORD-00043030,SKU-00994,47,47,0,360.55,16945.85,False,2024-08-09,2026-04-30T04:36:50.726872
LINE-0000111089,ORD-00043030,SKU-00381,37,37,0,525.64,19448.68,False,2024-08-05,2026-04-30T04:36:50.726872
LINE-0000111090,ORD-00043030,SKU-00284,40,40,0,254.37,10174.8,False,2024-08-09,2026-04-30T04:36:50.726872
LINE-0000111091,ORD-00043031,SKU-00846,45,45,0,304.78,13715.1,False,2025-01-31,2026-04-30T04:36:50.726872
LINE-0000111092,ORD-00043031,SKU-00962,11,11,0,403.1,4434.1,False,2025-01-29,2026-04-30T04:36:50.726872
LINE-0000111093,ORD-00043031,SKU-00978,10,10,0,408.95,4089.5,False,2025-02-01,2026-04-30T04:36:50.726872
LINE-0000111094,ORD-00043031,SKU-00458,15,15,0,9.57,143.55,False,2025-01-29,2026-04-30T04:36:50.726872
LINE-0000111095,ORD-00043031,SKU-00174,42,42,0,211.75,8893.5,False,2025-02-01,2026-04-30T04:36:50.726872
LINE-0000111096,ORD-00043032,SKU-00959,49,49,0,343.12,16812.88,False,2025-02-09,2026-04-30T04:36:50.726872
LINE-0000111097,ORD-00043032,SKU-00351,39,39,0,279.94,10917.66,False,2025-02-07,2026-04-30T04:36:50.726872
LINE-0000111098,ORD-00043033,SKU-00850,22,22,0,555.38,12218.36,False,,2026-04-30T04:36:50.726872
LINE-0000111099,ORD-00043033,SKU-00405,24,24,0,250.5,6012.0,False,,2026-04-30T04:36:50.726872
LINE-0000111100,ORD-00043034,SKU-00694,39,39,0,295.92,11540.88,False,2026-02-23,2026-04-30T04:36:50.726872
LINE-0000111101,ORD-00043034,SKU-00663,47,47,0,440.31,20694.57,False,2026-02-20,2026-04-30T04:36:50.726872
LINE-0000111102,ORD-00043035,SKU-00462,13,0,13,1007.46,13096.98,True,2025-03-08,2026-04-30T04:36:50.726872
LINE-0000111103,ORD-00043036,SKU-00858,26,26,0,411.95,10710.7,False,2026-02-16,2026-04-30T04:36:50.726872
LINE-0000111104,ORD-00043036,SKU-00500,10,10,0,732.82,7328.2,False,2026-02-13,2026-04-30T04:36:50.726872
LINE-0000111105,ORD-00043037,SKU-00676,45,45,0,67.17,3022.65,False,2026-02-12,2026-04-30T04:36:50.726872
LINE-0000111106,ORD-00043037,SKU-00718,11,11,0,349.77,3847.47,False,2026-02-10,2026-04-30T04:36:50.726872
LINE-0000111107,ORD-00043038,SKU-00902,49,49,0,291.35,14276.15,False,,2026-04-30T04:36:50.726872
LINE-0000111108,ORD-00043038,SKU-00262,35,35,0,506.57,17729.95,False,,2026-04-30T04:36:50.726872
LINE-0000111109,ORD-00043038,SKU-00726,12,12,0,893.86,10726.32,False,,2026-04-30T04:36:50.726872
LINE-0000111110,ORD-00043039,SKU-00366,36,36,0,17.77,639.72,False,2024-11-06,2026-04-30T04:36:50.726872
LINE-0000111111,ORD-00043039,SKU-00241,14,14,0,632.45,8854.3,False,2024-11-09,2026-04-30T04:36:50.726872
LINE-0000111112,ORD-00043039,SKU-00825,5,5,0,658.17,3290.85,False,2024-11-08,2026-04-30T04:36:50.726872
LINE-0000111113,ORD-00043040,SKU-00921,22,0,22,870.92,19160.24,True,2025-01-29,2026-04-30T04:36:50.726872
LINE-0000111114,ORD-00043040,SKU-00813,10,0,10,853.03,8530.3,True,2025-01-26,2026-04-30T04:36:50.726872
LINE-0000111115,ORD-00043040,SKU-00965,49,49,0,372.22,18238.78,False,2025-01-30,2026-04-30T04:36:50.726872
LINE-0000111116,ORD-00043041,SKU-00858,14,14,0,411.95,5767.3,False,2025-07-20,2026-04-30T04:36:50.726872
LINE-0000111117,ORD-00043042,SKU-00265,43,43,0,94.47,4062.21,False,2024-06-24,2026-04-30T04:36:50.726872
LINE-0000111118,ORD-00043042,SKU-00539,46,46,0,645.81,29707.26,False,2024-06-25,2026-04-30T04:36:50.726872
LINE-0000111119,ORD-00043043,SKU-00173,23,23,0,907.97,20883.31,False,2024-10-30,2026-04-30T04:36:50.726872
LINE-0000111120,ORD-00043043,SKU-00445,16,16,0,586.77,9388.32,False,2024-10-29,2026-04-30T04:36:50.726872
LINE-0000111121,ORD-00043043,SKU-00430,30,30,0,824.18,24725.4,False,2024-11-01,2026-04-30T04:36:50.726872
LINE-0000111122,ORD-00043043,SKU-00631,47,47,0,360.43,16940.21,False,2024-11-02,2026-04-30T04:36:50.726872
LINE-0000111123,ORD-00043043,SKU-00707,1,1,0,265.4,265.4,False,2024-11-01,2026-04-30T04:36:50.726872
LINE-0000111124,ORD-00043043,SKU-00689,41,41,0,892.36,36586.76,False,2024-10-29,2026-04-30T04:36:50.726872
LINE-0000111125,ORD-00043044,SKU-00375,49,49,0,477.28,23386.72,False,2025-12-17,2026-04-30T04:36:50.726872
LINE-0000111126,ORD-00043045,SKU-00068,45,0,45,1195.69,53806.05,True,2025-07-03,2026-04-30T04:36:50.726872
LINE-0000111127,ORD-00043045,SKU-00968,35,35,0,986.57,34529.95,False,2025-07-06,2026-04-30T04:36:50.726872
LINE-0000111128,ORD-00043045,SKU-00991,24,24,0,889.16,21339.84,False,2025-07-05,2026-04-30T04:36:50.726872
LINE-0000111129,ORD-00043045,SKU-00115,45,45,0,384.13,17285.85,False,2025-07-03,2026-04-30T04:36:50.726872
LINE-0000111130,ORD-00043046,SKU-00132,13,13,0,1272.57,16543.41,False,2024-05-24,2026-04-30T04:36:50.726872
LINE-0000111131,ORD-00043047,SKU-00892,2,2,0,328.88,657.76,False,2026-03-03,2026-04-30T04:36:50.726872
LINE-0000111132,ORD-00043047,SKU-00300,44,44,0,61.23,2694.12,False,2026-02-28,2026-04-30T04:36:50.726872
LINE-0000111133,ORD-00043047,SKU-00146,26,0,26,525.74,13669.24,True,2026-02-28,2026-04-30T04:36:50.726872
LINE-0000111134,ORD-00043048,SKU-00864,29,29,0,1048.97,30420.13,False,,2026-04-30T04:36:50.726872
LINE-0000111135,ORD-00043049,SKU-00509,28,28,0,109.62,3069.36,False,2024-09-07,2026-04-30T04:36:50.726872
LINE-0000111136,ORD-00043050,SKU-00703,29,29,0,396.93,11510.97,False,2025-02-10,2026-04-30T04:36:50.726872
LINE-0000111137,ORD-00043050,SKU-00506,4,4,0,1073.51,4294.04,False,2025-02-09,2026-04-30T04:36:50.726872
LINE-0000111138,ORD-00043050,SKU-00161,47,47,0,1221.82,57425.54,False,2025-02-11,2026-04-30T04:36:50.726872
LINE-0000111139,ORD-00043050,SKU-00650,49,49,0,181.01,8869.49,False,2025-02-09,2026-04-30T04:36:50.726872
LINE-0000111140,ORD-00043050,SKU-00920,47,47,0,843.0,39621.0,False,2025-02-09,2026-04-30T04:36:50.726872
LINE-0000111141,ORD-00043050,SKU-00319,20,20,0,170.65,3413.0,False,2025-02-09,2026-04-30T04:36:50.726872
LINE-0000111142,ORD-00043051,SKU-00698,33,0,33,35.58,1174.14,True,2024-11-05,2026-04-30T04:36:50.726872
LINE-0000111143,ORD-00043051,SKU-00710,20,20,0,907.67,18153.4,False,2024-11-04,2026-04-30T04:36:50.726872
LINE-0000111144,ORD-00043051,SKU-00774,4,4,0,343.44,1373.76,False,2024-11-03,2026-04-30T04:36:50.726872
LINE-0000111145,ORD-00043051,SKU-01000,48,48,0,1143.15,54871.2,False,2024-11-06,2026-04-30T04:36:50.726872
LINE-0000111146,ORD-00043051,SKU-00246,47,47,0,407.58,19156.26,False,2024-11-03,2026-04-30T04:36:50.726872
LINE-0000111147,ORD-00043051,SKU-00507,15,15,0,17.97,269.55,False,2024-11-02,2026-04-30T04:36:50.726872
LINE-0000111148,ORD-00043052,SKU-00236,50,50,0,813.04,40652.0,False,2026-03-04,2026-04-30T04:36:50.726872
LINE-0000111149,ORD-00043052,SKU-00048,8,8,0,505.02,4040.16,False,2026-03-06,2026-04-30T04:36:50.726872
LINE-0000111150,ORD-00043053,SKU-00921,1,1,0,870.92,870.92,False,2024-12-03,2026-04-30T04:36:50.726872
LINE-0000111151,ORD-00043053,SKU-00675,17,17,0,160.67,2731.39,False,2024-11-30,2026-04-30T04:36:50.726872
LINE-0000111152,ORD-00043053,SKU-00726,14,0,14,893.86,12514.04,True,2024-12-03,2026-04-30T04:36:50.726872
LINE-0000111153,ORD-00043053,SKU-00170,29,29,0,709.48,20574.92,False,2024-12-02,2026-04-30T04:36:50.726872
LINE-0000111154,ORD-00043054,SKU-00534,6,6,0,631.29,3787.74,False,2025-11-11,2026-04-30T04:36:50.726872
LINE-0000111155,ORD-00043054,SKU-00175,6,6,0,850.05,5100.3,False,2025-11-14,2026-04-30T04:36:50.726872
LINE-0000111156,ORD-00043054,SKU-00884,27,27,0,11.26,304.02,False,2025-11-11,2026-04-30T04:36:50.726872
LINE-0000111157,ORD-00043054,SKU-00732,33,33,0,383.92,12669.36,False,2025-11-13,2026-04-30T04:36:50.726872
LINE-0000111158,ORD-00043055,SKU-00532,40,40,0,48.15,1926.0,False,,2026-04-30T04:36:50.726872
LINE-0000111159,ORD-00043055,SKU-00121,34,34,0,246.31,8374.54,False,,2026-04-30T04:36:50.726872
LINE-0000111160,ORD-00043056,SKU-00366,40,40,0,17.77,710.8,False,2024-09-23,2026-04-30T04:36:50.726872
LINE-0000111161,ORD-00043056,SKU-00970,30,30,0,7.88,236.4,False,2024-09-22,2026-04-30T04:36:50.726872
LINE-0000111162,ORD-00043056,SKU-00596,32,32,0,1399.73,44791.36,False,2024-09-22,2026-04-30T04:36:50.726872
LINE-0000111163,ORD-00043056,SKU-00189,32,32,0,872.01,27904.32,False,2024-09-23,2026-04-30T04:36:50.726872
LINE-0000111164,ORD-00043057,SKU-00611,40,40,0,298.32,11932.8,False,2026-04-09,2026-04-30T04:36:50.726872
LINE-0000111165,ORD-00043057,SKU-00973,50,50,0,265.69,13284.5,False,2026-04-09,2026-04-30T04:36:50.726872
LINE-0000111166,ORD-00043058,SKU-00720,42,42,0,369.66,15525.72,False,2025-12-27,2026-04-30T04:36:50.726872
LINE-0000111167,ORD-00043059,SKU-00938,4,4,0,409.68,1638.72,False,2024-05-05,2026-04-30T04:36:50.726872
LINE-0000111168,ORD-00043059,SKU-00662,3,3,0,794.59,2383.77,False,2024-05-03,2026-04-30T04:36:50.726872
LINE-0000111169,ORD-00043060,SKU-00293,36,36,0,125.27,4509.72,False,2024-08-26,2026-04-30T04:36:50.726872
LINE-0000111170,ORD-00043060,SKU-00007,20,20,0,689.94,13798.8,False,2024-08-28,2026-04-30T04:36:50.726872
LINE-0000111171,ORD-00043060,SKU-00734,12,12,0,891.0,10692.0,False,2024-08-26,2026-04-30T04:36:50.726872
LINE-0000111172,ORD-00043060,SKU-00910,13,13,0,749.19,9739.47,False,2024-08-26,2026-04-30T04:36:50.726872
LINE-0000111173,ORD-00043060,SKU-00114,40,40,0,114.82,4592.8,False,2024-08-26,2026-04-30T04:36:50.726872
LINE-0000111174,ORD-00043061,SKU-00102,41,41,0,211.02,8651.82,False,2024-10-18,2026-04-30T04:36:50.726872
LINE-0000111175,ORD-00043061,SKU-00219,27,27,0,42.42,1145.34,False,2024-10-17,2026-04-30T04:36:50.726872
LINE-0000111176,ORD-00043061,SKU-00293,47,47,0,125.27,5887.69,False,2024-10-17,2026-04-30T04:36:50.726872
LINE-0000111177,ORD-00043062,SKU-00728,2,2,0,140.63,281.26,False,2026-03-23,2026-04-30T04:36:50.726872
LINE-0000111178,ORD-00043062,SKU-00397,2,2,0,423.72,847.44,False,2026-03-21,2026-04-30T04:36:50.726872
LINE-0000111179,ORD-00043063,SKU-00735,27,27,0,11.48,309.96,False,2026-04-04,2026-04-30T04:36:50.726872
LINE-0000111180,ORD-00043063,SKU-00539,25,25,0,645.81,16145.25,False,2026-04-04,2026-04-30T04:36:50.726872
LINE-0000111181,ORD-00043063,SKU-00191,19,19,0,777.81,14778.39,False,2026-04-05,2026-04-30T04:36:50.726872
