return_id,order_id,sku,qty_returned,return_date,reason_code,condition,refund_amount,restock_date,disposition,_ingested_at
RET-00004603,ORD-00028135,SKU-00530,5,2025-12-09,CHANGED_MIND,NEW,4598.2,2025-12-16,REFURBISH,2026-04-30T04:36:50.726872
RET-00004604,ORD-00027685,SKU-00478,5,2025-05-04,DUPLICATE_ORDER,GOOD,4739.3,2025-05-10,REFURBISH,2026-04-30T04:36:50.726872
RET-00004605,ORD-00015537,SKU-00700,4,2025-10-23,WRONG_ITEM,NEW,1107.28,2025-10-29,RESTOCK,2026-04-30T04:36:50.726872
RET-00004606,ORD-00021807,SKU-00809,2,2025-06-03,WRONG_ITEM,LIKE_NEW,637.82,2025-06-06,RESTOCK,2026-04-30T04:36:50.726872
RET-00004607,ORD-00004981,SKU-00457,3,2025-09-25,DAMAGED_TRANSIT,DAMAGED,1165.44,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004608,ORD-00040650,SKU-00474,5,2025-05-23,ARRIVED_LATE,DAMAGED,4145.2,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004609,ORD-00030093,SKU-00137,1,2026-03-16,DEFECTIVE,UNSELLABLE,702.14,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004610,ORD-00030361,SKU-00755,2,2026-04-27,DUPLICATE_ORDER,LIKE_NEW,202.76,2026-04-28,RESTOCK,2026-04-30T04:36:50.726872
RET-00004611,ORD-00049101,SKU-00459,2,2025-09-04,NOT_AS_DESCRIBED,NEW,65.94,2025-09-07,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004612,ORD-00037006,SKU-00666,4,2025-12-29,DAMAGED_TRANSIT,DAMAGED,3543.76,,DONATE,2026-04-30T04:36:50.726872
RET-00004613,ORD-00027562,SKU-00685,1,2025-12-08,CHANGED_MIND,NEW,875.77,2025-12-15,DONATE,2026-04-30T04:36:50.726872
RET-00004614,ORD-00034442,SKU-00281,2,2026-04-07,ARRIVED_LATE,FAIR,2365.46,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004615,ORD-00044442,SKU-00479,2,2025-05-28,DUPLICATE_ORDER,FAIR,2068.22,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004616,ORD-00023908,SKU-00536,2,2026-04-14,WRONG_ITEM,GOOD,125.86,2026-04-18,REFURBISH,2026-04-30T04:36:50.726872
RET-00004617,ORD-00018303,SKU-00069,5,2025-08-26,DAMAGED_TRANSIT,FAIR,2380.15,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004618,ORD-00020547,SKU-00866,3,2025-12-18,NOT_AS_DESCRIBED,LIKE_NEW,1698.27,2025-12-25,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004619,ORD-00017927,SKU-00834,4,2026-04-14,ARRIVED_LATE,LIKE_NEW,2458.32,2026-04-17,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004620,ORD-00014953,SKU-00843,1,2025-07-22,WRONG_ITEM,GOOD,586.18,2025-07-28,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004621,ORD-00018316,SKU-00930,2,2026-01-04,ARRIVED_LATE,UNSELLABLE,868.92,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004622,ORD-00009887,SKU-00558,2,2025-10-21,ARRIVED_LATE,LIKE_NEW,1728.76,2025-10-26,RESTOCK,2026-04-30T04:36:50.726872
RET-00004623,ORD-00013875,SKU-00420,4,2025-12-21,DAMAGED_TRANSIT,LIKE_NEW,3555.48,2025-12-22,DESTROY,2026-04-30T04:36:50.726872
RET-00004624,ORD-00014724,SKU-00547,1,2026-04-24,DUPLICATE_ORDER,DAMAGED,247.55,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004625,ORD-00006615,SKU-00484,3,2025-12-12,DUPLICATE_ORDER,GOOD,3043.98,2025-12-18,DESTROY,2026-04-30T04:36:50.726872
RET-00004626,ORD-00027882,SKU-00277,2,2025-08-01,CHANGED_MIND,NEW,1670.6,2025-08-06,REFURBISH,2026-04-30T04:36:50.726872
RET-00004627,ORD-00018929,SKU-00656,2,2025-08-18,DUPLICATE_ORDER,LIKE_NEW,2446.32,2025-08-25,RESTOCK,2026-04-30T04:36:50.726872
RET-00004628,ORD-00018022,SKU-00331,1,2025-07-30,ARRIVED_LATE,FAIR,506.96,,DESTROY,2026-04-30T04:36:50.726872
RET-00004629,ORD-00032705,SKU-00383,3,2025-05-29,DUPLICATE_ORDER,GOOD,339.09,2025-05-30,DESTROY,2026-04-30T04:36:50.726872
RET-00004630,ORD-00001287,SKU-00848,4,2025-09-13,DAMAGED_TRANSIT,DAMAGED,1298.2,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004631,ORD-00031989,SKU-00084,5,2025-10-18,NOT_AS_DESCRIBED,GOOD,913.25,2025-10-25,RESTOCK,2026-04-30T04:36:50.726872
RET-00004632,ORD-00031565,SKU-00032,3,2026-01-19,CHANGED_MIND,FAIR,2438.46,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004633,ORD-00040301,SKU-00165,1,2026-01-11,DAMAGED_TRANSIT,GOOD,508.08,2026-01-18,DESTROY,2026-04-30T04:36:50.726872
RET-00004634,ORD-00025678,SKU-00620,3,2025-08-05,DAMAGED_TRANSIT,DAMAGED,1940.28,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004635,ORD-00042819,SKU-00698,2,2026-04-06,DAMAGED_TRANSIT,GOOD,71.16,2026-04-11,RESTOCK,2026-04-30T04:36:50.726872
RET-00004636,ORD-00031293,SKU-00162,5,2025-08-10,NOT_AS_DESCRIBED,UNSELLABLE,1517.15,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004637,ORD-00031413,SKU-00844,5,2025-08-31,DUPLICATE_ORDER,NEW,2394.2,2025-09-02,RESTOCK,2026-04-30T04:36:50.726872
RET-00004638,ORD-00037563,SKU-00269,5,2025-08-19,DAMAGED_TRANSIT,LIKE_NEW,4396.35,2025-08-26,REFURBISH,2026-04-30T04:36:50.726872
RET-00004639,ORD-00009298,SKU-00883,4,2025-12-31,DEFECTIVE,LIKE_NEW,862.68,2026-01-02,REFURBISH,2026-04-30T04:36:50.726872
RET-00004640,ORD-00005195,SKU-00410,1,2026-03-25,DEFECTIVE,NEW,1284.68,2026-03-31,REFURBISH,2026-04-30T04:36:50.726872
RET-00004641,ORD-00010796,SKU-00059,3,2026-01-04,DEFECTIVE,DAMAGED,128.94,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004642,ORD-00000270,SKU-00868,3,2026-03-28,NOT_AS_DESCRIBED,DAMAGED,485.49,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004643,ORD-00039238,SKU-00282,5,2025-10-14,DEFECTIVE,FAIR,3089.2,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004644,ORD-00031119,SKU-00522,5,2025-08-23,DUPLICATE_ORDER,DAMAGED,2850.05,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004645,ORD-00035984,SKU-00298,2,2026-03-15,NOT_AS_DESCRIBED,DAMAGED,889.26,,DONATE,2026-04-30T04:36:50.726872
RET-00004646,ORD-00013065,SKU-00034,1,2026-03-24,DUPLICATE_ORDER,UNSELLABLE,381.35,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004647,ORD-00013899,SKU-00038,5,2025-08-20,ARRIVED_LATE,FAIR,2309.3,,DONATE,2026-04-30T04:36:50.726872
RET-00004648,ORD-00012304,SKU-00561,4,2026-04-23,DAMAGED_TRANSIT,NEW,650.64,2026-04-28,DESTROY,2026-04-30T04:36:50.726872
RET-00004649,ORD-00045212,SKU-00118,4,2026-01-23,ARRIVED_LATE,UNSELLABLE,2799.48,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004650,ORD-00032700,SKU-00310,4,2025-11-08,NOT_AS_DESCRIBED,GOOD,709.64,2025-11-11,RESTOCK,2026-04-30T04:36:50.726872
RET-00004651,ORD-00003704,SKU-00801,1,2025-10-04,WRONG_ITEM,LIKE_NEW,532.3,2025-10-06,RESTOCK,2026-04-30T04:36:50.726872
RET-00004652,ORD-00006121,SKU-00872,3,2025-07-29,NOT_AS_DESCRIBED,DAMAGED,49.41,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004653,ORD-00012966,SKU-00349,1,2025-12-03,DAMAGED_TRANSIT,LIKE_NEW,743.95,2025-12-05,RESTOCK,2026-04-30T04:36:50.726872
RET-00004654,ORD-00043811,SKU-00305,5,2025-07-03,NOT_AS_DESCRIBED,FAIR,2940.9,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004655,ORD-00027199,SKU-00212,1,2025-06-17,ARRIVED_LATE,LIKE_NEW,577.54,2025-06-23,REFURBISH,2026-04-30T04:36:50.726872
RET-00004656,ORD-00006057,SKU-00923,3,2025-09-13,DUPLICATE_ORDER,NEW,669.03,2025-09-20,RESTOCK,2026-04-30T04:36:50.726872
RET-00004657,ORD-00007547,SKU-00968,1,2025-07-07,ARRIVED_LATE,DAMAGED,986.57,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004658,ORD-00039302,SKU-00053,1,2025-07-30,DUPLICATE_ORDER,NEW,165.88,2025-08-05,REFURBISH,2026-04-30T04:36:50.726872
RET-00004659,ORD-00041150,SKU-00661,5,2026-04-25,DEFECTIVE,DAMAGED,708.55,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004660,ORD-00032343,SKU-00197,1,2025-06-11,DAMAGED_TRANSIT,LIKE_NEW,485.77,2025-06-17,DONATE,2026-04-30T04:36:50.726872
RET-00004661,ORD-00001148,SKU-00499,3,2025-09-02,ARRIVED_LATE,FAIR,126.51,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004662,ORD-00029283,SKU-00558,5,2025-09-24,DAMAGED_TRANSIT,GOOD,4321.9,2025-10-01,REFURBISH,2026-04-30T04:36:50.726872
RET-00004663,ORD-00039969,SKU-00613,3,2025-09-13,DUPLICATE_ORDER,DAMAGED,2362.29,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004664,ORD-00011057,SKU-00930,3,2026-02-18,NOT_AS_DESCRIBED,DAMAGED,1303.38,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004665,ORD-00039172,SKU-00172,1,2025-05-20,WRONG_ITEM,GOOD,1049.15,2025-05-23,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004666,ORD-00022201,SKU-00192,5,2025-07-02,DAMAGED_TRANSIT,FAIR,740.75,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004667,ORD-00035893,SKU-00394,2,2025-12-08,DEFECTIVE,UNSELLABLE,1122.82,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004668,ORD-00049244,SKU-00367,5,2025-09-24,ARRIVED_LATE,UNSELLABLE,3371.55,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004669,ORD-00037767,SKU-00183,2,2026-01-15,WRONG_ITEM,GOOD,50.26,2026-01-19,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004670,ORD-00048742,SKU-00545,4,2025-09-01,NOT_AS_DESCRIBED,FAIR,3357.32,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004671,ORD-00025099,SKU-00305,5,2025-06-03,WRONG_ITEM,LIKE_NEW,2940.9,2025-06-05,DESTROY,2026-04-30T04:36:50.726872
RET-00004672,ORD-00034324,SKU-00806,2,2026-04-24,CHANGED_MIND,NEW,951.94,2026-04-26,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004673,ORD-00042857,SKU-00555,3,2026-03-08,NOT_AS_DESCRIBED,GOOD,133.53,2026-03-12,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004674,ORD-00019802,SKU-00589,4,2025-12-31,DUPLICATE_ORDER,NEW,2599.96,2026-01-03,RESTOCK,2026-04-30T04:36:50.726872
RET-00004675,ORD-00023660,SKU-00279,4,2026-01-21,DUPLICATE_ORDER,NEW,1643.2,2026-01-28,DESTROY,2026-04-30T04:36:50.726872
RET-00004676,ORD-00028775,SKU-00152,2,2025-05-06,WRONG_ITEM,DAMAGED,1812.26,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004677,ORD-00034462,SKU-00538,1,2025-12-23,DAMAGED_TRANSIT,FAIR,94.24,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004678,ORD-00030884,SKU-00208,4,2026-03-20,WRONG_ITEM,FAIR,958.52,,DONATE,2026-04-30T04:36:50.726872
RET-00004679,ORD-00010646,SKU-00777,5,2025-09-29,NOT_AS_DESCRIBED,FAIR,1218.9,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004680,ORD-00039246,SKU-00568,1,2025-07-17,CHANGED_MIND,GOOD,393.0,2025-07-22,REFURBISH,2026-04-30T04:36:50.726872
RET-00004681,ORD-00025333,SKU-00488,5,2026-01-31,NOT_AS_DESCRIBED,GOOD,329.0,2026-02-01,RESTOCK,2026-04-30T04:36:50.726872
RET-00004682,ORD-00028974,SKU-00057,2,2025-09-20,WRONG_ITEM,DAMAGED,341.78,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004683,ORD-00012003,SKU-00433,3,2025-10-18,CHANGED_MIND,UNSELLABLE,1802.13,,DESTROY,2026-04-30T04:36:50.726872
RET-00004684,ORD-00046139,SKU-00035,4,2026-03-18,DEFECTIVE,FAIR,1542.24,,DESTROY,2026-04-30T04:36:50.726872
RET-00004685,ORD-00028560,SKU-00567,5,2025-12-09,CHANGED_MIND,FAIR,4246.1,,DONATE,2026-04-30T04:36:50.726872
RET-00004686,ORD-00006475,SKU-00582,5,2025-12-31,DEFECTIVE,UNSELLABLE,1493.1,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004687,ORD-00011149,SKU-00646,2,2025-08-18,DEFECTIVE,GOOD,470.68,2025-08-19,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004688,ORD-00045634,SKU-00351,4,2026-04-26,WRONG_ITEM,FAIR,1119.76,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004689,ORD-00027841,SKU-00473,5,2025-07-27,CHANGED_MIND,DAMAGED,4648.0,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004690,ORD-00026706,SKU-00273,3,2025-11-30,DEFECTIVE,LIKE_NEW,700.5,2025-12-05,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004691,ORD-00019186,SKU-00800,1,2025-08-13,WRONG_ITEM,GOOD,268.41,2025-08-14,DESTROY,2026-04-30T04:36:50.726872
RET-00004692,ORD-00042022,SKU-00056,2,2025-06-17,DEFECTIVE,GOOD,433.42,2025-06-23,RESTOCK,2026-04-30T04:36:50.726872
RET-00004693,ORD-00010384,SKU-00714,4,2025-07-03,DUPLICATE_ORDER,LIKE_NEW,3837.6,2025-07-08,REFURBISH,2026-04-30T04:36:50.726872
RET-00004694,ORD-00035072,SKU-00432,4,2026-04-21,ARRIVED_LATE,LIKE_NEW,1420.48,2026-04-27,RESTOCK,2026-04-30T04:36:50.726872
RET-00004695,ORD-00002120,SKU-00970,3,2025-09-14,WRONG_ITEM,UNSELLABLE,23.64,,DONATE,2026-04-30T04:36:50.726872
RET-00004696,ORD-00004879,SKU-00072,4,2026-03-28,CHANGED_MIND,GOOD,2313.88,2026-04-01,RESTOCK,2026-04-30T04:36:50.726872
RET-00004697,ORD-00024487,SKU-00453,3,2025-10-24,DUPLICATE_ORDER,NEW,1550.43,2025-10-25,DESTROY,2026-04-30T04:36:50.726872
RET-00004698,ORD-00022378,SKU-00335,1,2025-12-08,NOT_AS_DESCRIBED,GOOD,1300.74,2025-12-15,RESTOCK,2026-04-30T04:36:50.726872
RET-00004699,ORD-00045415,SKU-00375,5,2026-04-12,DUPLICATE_ORDER,GOOD,2386.4,2026-04-15,RESTOCK,2026-04-30T04:36:50.726872
RET-00004700,ORD-00003197,SKU-00591,5,2025-07-09,DEFECTIVE,FAIR,5346.95,,DESTROY,2026-04-30T04:36:50.726872
RET-00004701,ORD-00009489,SKU-00689,2,2025-05-14,ARRIVED_LATE,GOOD,1784.72,2025-05-18,RESTOCK,2026-04-30T04:36:50.726872
RET-00004702,ORD-00002021,SKU-00963,4,2025-08-25,WRONG_ITEM,GOOD,5625.84,2025-08-27,DESTROY,2026-04-30T04:36:50.726872
RET-00004703,ORD-00013246,SKU-00165,3,2025-08-28,DUPLICATE_ORDER,GOOD,1524.24,2025-08-29,DESTROY,2026-04-30T04:36:50.726872
RET-00004704,ORD-00021721,SKU-00329,3,2025-11-02,DUPLICATE_ORDER,GOOD,3768.45,2025-11-06,REFURBISH,2026-04-30T04:36:50.726872
RET-00004705,ORD-00039806,SKU-00280,5,2026-04-27,WRONG_ITEM,DAMAGED,2515.05,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004706,ORD-00008348,SKU-00392,4,2026-02-17,NOT_AS_DESCRIBED,NEW,3960.4,2026-02-19,RESTOCK,2026-04-30T04:36:50.726872
RET-00004707,ORD-00026743,SKU-00985,3,2026-03-24,DUPLICATE_ORDER,FAIR,1364.82,,DESTROY,2026-04-30T04:36:50.726872
RET-00004708,ORD-00044233,SKU-00156,3,2025-06-27,WRONG_ITEM,UNSELLABLE,1768.23,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004709,ORD-00025747,SKU-00929,1,2025-08-05,CHANGED_MIND,UNSELLABLE,77.98,,DESTROY,2026-04-30T04:36:50.726872
RET-00004710,ORD-00027254,SKU-00878,3,2025-12-07,DAMAGED_TRANSIT,UNSELLABLE,2334.78,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004711,ORD-00019613,SKU-00434,3,2025-06-04,NOT_AS_DESCRIBED,NEW,2895.3,2025-06-10,RESTOCK,2026-04-30T04:36:50.726872
RET-00004712,ORD-00012768,SKU-00753,4,2026-03-01,CHANGED_MIND,DAMAGED,1846.36,,DESTROY,2026-04-30T04:36:50.726872
RET-00004713,ORD-00042746,SKU-00530,3,2025-08-07,DEFECTIVE,GOOD,2758.92,2025-08-14,DESTROY,2026-04-30T04:36:50.726872
RET-00004714,ORD-00043326,SKU-00892,3,2025-05-05,DUPLICATE_ORDER,LIKE_NEW,986.64,2025-05-11,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004715,ORD-00009820,SKU-00251,4,2025-06-09,DUPLICATE_ORDER,DAMAGED,2219.08,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004716,ORD-00047451,SKU-00005,5,2026-01-24,DUPLICATE_ORDER,DAMAGED,1105.25,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004717,ORD-00033266,SKU-00895,1,2026-04-29,WRONG_ITEM,GOOD,197.51,2026-05-02,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004718,ORD-00046869,SKU-00360,5,2025-12-20,ARRIVED_LATE,FAIR,3924.65,,DONATE,2026-04-30T04:36:50.726872
RET-00004719,ORD-00042343,SKU-00021,4,2026-01-04,NOT_AS_DESCRIBED,DAMAGED,169.6,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004720,ORD-00016874,SKU-00685,1,2026-01-23,DUPLICATE_ORDER,LIKE_NEW,875.77,2026-01-30,DESTROY,2026-04-30T04:36:50.726872
RET-00004721,ORD-00004659,SKU-00608,3,2025-05-14,DEFECTIVE,NEW,2003.7,2025-05-18,REFURBISH,2026-04-30T04:36:50.726872
RET-00004722,ORD-00045454,SKU-00162,4,2026-04-27,WRONG_ITEM,GOOD,1213.72,2026-04-29,RESTOCK,2026-04-30T04:36:50.726872
RET-00004723,ORD-00036301,SKU-00519,1,2026-04-12,DUPLICATE_ORDER,GOOD,437.45,2026-04-17,RESTOCK,2026-04-30T04:36:50.726872
RET-00004724,ORD-00041142,SKU-00119,5,2025-11-12,CHANGED_MIND,NEW,1887.1,2025-11-16,REFURBISH,2026-04-30T04:36:50.726872
RET-00004725,ORD-00019896,SKU-00960,4,2025-06-28,NOT_AS_DESCRIBED,DAMAGED,2112.52,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004726,ORD-00047366,SKU-00024,2,2025-09-08,ARRIVED_LATE,DAMAGED,2034.7,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004727,ORD-00027530,SKU-00597,2,2025-06-05,DAMAGED_TRANSIT,NEW,765.0,2025-06-09,RESTOCK,2026-04-30T04:36:50.726872
RET-00004728,ORD-00008599,SKU-00347,1,2025-12-02,WRONG_ITEM,UNSELLABLE,256.88,,DESTROY,2026-04-30T04:36:50.726872
RET-00004729,ORD-00044050,SKU-00099,3,2025-08-03,WRONG_ITEM,DAMAGED,1623.48,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004730,ORD-00005145,SKU-00168,4,2026-01-21,WRONG_ITEM,LIKE_NEW,1855.36,2026-01-26,RESTOCK,2026-04-30T04:36:50.726872
RET-00004731,ORD-00010617,SKU-00918,2,2025-06-08,DUPLICATE_ORDER,DAMAGED,752.36,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004732,ORD-00030990,SKU-00930,2,2025-12-09,WRONG_ITEM,FAIR,868.92,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004733,ORD-00028110,SKU-00831,2,2025-05-29,DUPLICATE_ORDER,NEW,2345.84,2025-05-31,REFURBISH,2026-04-30T04:36:50.726872
RET-00004734,ORD-00044406,SKU-00093,4,2025-08-24,DAMAGED_TRANSIT,NEW,1903.4,2025-08-31,REFURBISH,2026-04-30T04:36:50.726872
RET-00004735,ORD-00005217,SKU-00433,4,2025-11-22,WRONG_ITEM,GOOD,2402.84,2025-11-27,REFURBISH,2026-04-30T04:36:50.726872
RET-00004736,ORD-00017953,SKU-00481,3,2025-06-18,WRONG_ITEM,LIKE_NEW,669.84,2025-06-19,DESTROY,2026-04-30T04:36:50.726872
RET-00004737,ORD-00039998,SKU-00045,2,2025-12-05,ARRIVED_LATE,DAMAGED,161.82,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004738,ORD-00005438,SKU-00485,5,2025-07-09,NOT_AS_DESCRIBED,FAIR,4779.45,,DESTROY,2026-04-30T04:36:50.726872
RET-00004739,ORD-00032038,SKU-00699,4,2026-04-16,NOT_AS_DESCRIBED,DAMAGED,3690.52,,DESTROY,2026-04-30T04:36:50.726872
RET-00004740,ORD-00036020,SKU-00413,5,2025-09-26,CHANGED_MIND,UNSELLABLE,21.75,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004741,ORD-00032312,SKU-00448,3,2025-12-13,WRONG_ITEM,LIKE_NEW,1385.16,2025-12-18,RESTOCK,2026-04-30T04:36:50.726872
RET-00004742,ORD-00018107,SKU-00723,1,2025-09-08,DUPLICATE_ORDER,DAMAGED,1424.9,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004743,ORD-00044948,SKU-00486,1,2025-05-17,DEFECTIVE,FAIR,829.59,,REFURBISH,2026-04-30T04:36:50.726872
RET-00004744,ORD-00009170,SKU-00229,2,2026-03-12,DUPLICATE_ORDER,GOOD,687.68,2026-03-18,DONATE,2026-04-30T04:36:50.726872
RET-00004745,ORD-00039747,SKU-00208,4,2025-06-26,NOT_AS_DESCRIBED,LIKE_NEW,958.52,2025-06-28,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004746,ORD-00046904,SKU-00881,5,2025-12-31,WRONG_ITEM,DAMAGED,854.75,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004747,ORD-00036181,SKU-00037,4,2026-02-26,WRONG_ITEM,LIKE_NEW,1799.08,2026-03-03,RESTOCK,2026-04-30T04:36:50.726872
RET-00004748,ORD-00021456,SKU-00189,1,2025-09-19,WRONG_ITEM,LIKE_NEW,872.01,2025-09-23,RESTOCK,2026-04-30T04:36:50.726872
RET-00004749,ORD-00000563,SKU-00847,1,2026-01-06,CHANGED_MIND,GOOD,678.72,2026-01-13,RESTOCK,2026-04-30T04:36:50.726872
RET-00004750,ORD-00045191,SKU-00083,5,2025-11-29,DEFECTIVE,GOOD,3894.05,2025-12-02,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004751,ORD-00013080,SKU-00515,2,2025-06-26,DAMAGED_TRANSIT,FAIR,1300.2,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004752,ORD-00003581,SKU-00172,2,2026-04-22,DEFECTIVE,FAIR,2098.3,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004753,ORD-00036997,SKU-00624,3,2025-05-16,DAMAGED_TRANSIT,FAIR,138.48,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004754,ORD-00028106,SKU-00259,4,2025-12-03,DAMAGED_TRANSIT,UNSELLABLE,664.28,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004755,ORD-00021729,SKU-00980,3,2026-01-02,DEFECTIVE,GOOD,1459.17,2026-01-09,RESTOCK,2026-04-30T04:36:50.726872
RET-00004756,ORD-00049281,SKU-00278,3,2025-05-25,WRONG_ITEM,LIKE_NEW,580.74,2025-05-28,RESTOCK,2026-04-30T04:36:50.726872
RET-00004757,ORD-00022261,SKU-00873,4,2025-07-22,DAMAGED_TRANSIT,DAMAGED,2092.64,,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004758,ORD-00032650,SKU-00962,1,2025-11-28,WRONG_ITEM,LIKE_NEW,403.1,2025-11-29,DESTROY,2026-04-30T04:36:50.726872
RET-00004759,ORD-00032071,SKU-00845,5,2025-07-05,WRONG_ITEM,DAMAGED,1889.8,,DONATE,2026-04-30T04:36:50.726872
RET-00004760,ORD-00025451,SKU-00488,3,2026-04-25,DUPLICATE_ORDER,GOOD,197.4,2026-04-27,RESTOCK,2026-04-30T04:36:50.726872
RET-00004761,ORD-00024635,SKU-00192,5,2025-11-19,DUPLICATE_ORDER,GOOD,740.75,2025-11-22,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004762,ORD-00008371,SKU-00766,4,2026-02-04,NOT_AS_DESCRIBED,DAMAGED,2148.32,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004763,ORD-00010430,SKU-00550,2,2026-03-14,WRONG_ITEM,LIKE_NEW,1967.16,2026-03-15,DESTROY,2026-04-30T04:36:50.726872
RET-00004764,ORD-00026383,SKU-00572,4,2025-08-07,ARRIVED_LATE,GOOD,457.12,2025-08-08,RESTOCK,2026-04-30T04:36:50.726872
RET-00004765,ORD-00023131,SKU-00036,1,2026-04-17,DAMAGED_TRANSIT,FAIR,63.3,,RESTOCK,2026-04-30T04:36:50.726872
RET-00004766,ORD-00039827,SKU-00883,2,2025-11-05,CHANGED_MIND,NEW,431.34,2025-11-12,RESTOCK,2026-04-30T04:36:50.726872
RET-00004767,ORD-00021487,SKU-00327,1,2026-02-08,NOT_AS_DESCRIBED,GOOD,770.95,2026-02-13,RETURN_TO_VENDOR,2026-04-30T04:36:50.726872
RET-00004768,ORD-00019953,SKU-00953,4,2025-12-26,DUPLICATE_ORDER,GOOD,339.32,2026-01-01,DESTROY,2026-04-30T04:36:50.726872
RET-00004769,ORD-00010117,SKU-00441,3,2026-03-16,DEFECTIVE,NEW,1965.66,2026-03-18,REFURBISH,2026-04-30T04:36:50.726872
RET-00004770,ORD-00018023,SKU-00127,2,2025-10-12,DAMAGED_TRANSIT,NEW,1179.16,2025-10-13,DONATE,2026-04-30T04:36:50.726872
RET-00004771,ORD-00022179,SKU-00635,4,2026-02-09,WRONG_ITEM,LIKE_NEW,197.2,2026-02-10,RESTOCK,2026-04-30T04:36:50.726872
RET-00004772,ORD-00019351,SKU-00522,5,2025-12-22,CHANGED_MIND,GOOD,2850.05,2025-12-26,RESTOCK,2026-04-30T04:36:50.726872
